gene,taxa_count,codon_length,fn,max_lrt,psi_contrast,max_rho_contrast,p_evd_track_a,max_synergy_contrast,top3_synergy_contrast,best_site_codon,best_site_lrt,best_site_rho,valid_clades,pos_clades,pos_delta_sum,net_delta,delta_cetacea,delta_pinnipedia,delta_sirenia,z_track_b,z_score,p_track_b,q_track_b,rank_track_b,q_track_a,rank_track_a,p_combined,p_value,fdr_q,psi_score,psi_track_b,max_rho_track_a,composite_rank,tier
SLC2A14,574,514,0.2866738438606262,41.48717498779297,0.07672964856962453,0.4455167353153229,6.489253578931935e-13,5.906796932220459,5.046390533447266,382,24.850793838500977,0.23769047856330872,3,3,0.2222256478152291,0.2222256478152291,0.1667487206287273,0.039756054259521965,0.01572087292697983,1.0193984067532333,1.0193984067532333,0.15400693112296032,0.8632215179350143,1983,1.4310716354622577e-12,954,1.2977952046355767e-12,1.2977952046355767e-12,2.8621432709254998e-12,0.07672964856962453,0.07672964856962453,0.4455167353153229,6985,Tier 0: Core Bottleneck Transducer
SLC36A4,693,545,0.19491538405418396,41.160789489746094,0.06551800227092158,0.4037052094936371,6.489253578931935e-13,10.255640029907227,7.026811599731445,245,35.720035552978516,0.28711169958114624,3,3,0.20899789668630142,0.20899789668630142,0.14148109215591087,0.06133457213190577,0.006182232398484773,0.7223824303401956,0.7223824303401956,0.23502969297755455,0.8632215179350143,3861,1.4310716354622577e-12,5153,1.2977952046355767e-12,1.2977952046355767e-12,2.8621432709254998e-12,0.06551800227092158,0.06551800227092158,0.4037052094936371,6986,Tier 0: Core Bottleneck Transducer
SMPD2,702,426,0.25414174795150757,40.48512268066406,0.06007724152600468,0.40422120690345764,6.489253578931935e-13,10.093218803405762,8.248968124389648,210,39.771080017089844,0.25378286838531494,3,3,0.1861134917846583,0.1861134917846583,0.14027166493385815,0.04021691758578223,0.005624909265017915,0.392233820265215,0.392233820265215,0.3474427286127431,0.8632215179350143,6330,1.4310716354622577e-12,4938,1.2977952046355767e-12,1.2977952046355767e-12,2.8621432709254998e-12,0.06007724152600468,0.06007724152600468,0.40422120690345764,6987,Tier 0: Core Bottleneck Transducer
UFSP2,643,469,0.20188817381858826,41.884403228759766,0.0647715338408015,0.3965096175670624,6.489253578931935e-13,11.235413551330566,8.315316200256348,155,39.57176971435547,0.28392496705055237,3,2,0.19374083107883788,0.18980051996215666,0.1675514887788938,0.026189342299944067,-0.003940311116681229,0.5471017595438598,0.5471017595438598,0.2921544117523304,0.8632215179350143,5186,1.4310716354622577e-12,6256,1.2977952046355767e-12,1.2977952046355767e-12,2.8621432709254998e-12,0.0647715338408015,0.0647715338408015,0.3965096175670624,6988,Tier 0: Core Bottleneck Transducer
ABLIM2,585,542,0.25174468755722046,40.29734802246094,0.07171833326425248,0.4411389231681824,6.508682481862862e-13,9.509186744689941,7.84412145614624,292,27.202007293701172,0.3495766520500183,3,3,0.21687182955197906,0.21687182955197906,0.17581888565966036,0.026767230663596597,0.014285713228722113,0.7837515363858344,0.7837515363858344,0.2165929579696057,0.8632215179350143,3433,1.4310716354622577e-12,1025,1.301736496372996e-12,1.301736496372996e-12,2.8621432709254998e-12,0.07171833326425248,0.07171833326425248,0.4411389231681824,6989,Tier 0: Core Bottleneck Transducer
AJAP1,679,431,0.2649878263473511,40.709110260009766,0.06303767836509164,0.38642847537994385,6.508682481862862e-13,7.352371692657471,5.377060413360596,124,28.691818237304688,0.2562532424926758,3,3,0.20633439365120637,0.20633439365120637,0.16681196434893666,0.03869785816052066,0.000824571141749056,0.5291479808424943,0.5291479808424943,0.2983513995986171,0.8632215179350143,5310,1.4310716354622577e-12,7537,1.301736496372996e-12,1.301736496372996e-12,2.8621432709254998e-12,0.06303767836509164,0.06303767836509164,0.38642847537994385,6990,Tier 0: Core Bottleneck Transducer
ALDH3B2,456,481,0.31625398993492126,31.960655212402344,0.04200661512855772,0.40824827551841736,6.508682481862862e-13,5.99812126159668,5.1024627685546875,19,23.934932708740234,0.2506011426448822,3,2,0.029946132451817674,0.021594672938598188,-0.008351459513219485,0.01956652091276789,0.010379611539049784,-0.8918481332693663,-0.8918481332693663,0.8137628308530238,0.9838317865583659,13242,1.4310716354622577e-12,1863,1.301736496372996e-12,1.301736496372996e-12,2.8621432709254998e-12,0.04200661512855772,0.04200661512855772,0.40824827551841736,6991,Tier 0: Core Bottleneck Transducer
CCDC91,682,417,0.20875488221645355,42.131038665771484,0.04644930393348625,0.38500627875328064,6.508682481862862e-13,6.203332424163818,4.692786693572998,57,29.117130279541016,0.21304751932621002,3,2,0.12387657687181154,0.11856144806062087,0.08642568620294672,0.037450890668864825,-0.005315128811190678,-0.5126071784095267,-0.5126071784095267,0.6958869345887605,0.9455864983196677,11783,1.4310716354622577e-12,7689,1.301736496372996e-12,1.301736496372996e-12,2.8621432709254998e-12,0.04644930393348625,0.04644930393348625,0.38500627875328064,6992,Tier 0: Core Bottleneck Transducer
CD200R1,379,380,0.46182873845100403,41.74970245361328,0.11670628754718862,0.4406260550022125,6.508682481862862e-13,13.312045097351074,9.590728759765625,334,37.094329833984375,0.35887008905410767,2,2,0.2376068159310023,0.2376068159310023,0.19488020153840882,0.04272661439259348,,1.8873232199490162,1.8873232199490162,0.029558432580494485,0.8632215179350143,179,1.4310716354622577e-12,1038,1.301736496372996e-12,1.301736496372996e-12,2.8621432709254998e-12,0.11670628754718862,0.11670628754718862,0.4406260550022125,6993,Tier 0: Core Bottleneck Transducer
CDH18,613,843,0.1575329750776291,41.591556549072266,0.05881527581260325,0.4082466959953308,6.508682481862862e-13,12.474688529968262,8.412888526916504,572,35.54281234741211,0.3509764075279236,3,2,0.20715981692529195,0.1870925858451196,0.18460497344885132,0.022554843476440614,-0.02006723108017237,0.13323463310103517,0.13323463310103517,0.44700391087367247,0.8641767933075241,8278,1.4310716354622577e-12,2163,1.301736496372996e-12,1.301736496372996e-12,2.8621432709254998e-12,0.05881527581260325,0.05881527581260325,0.4082466959953308,6994,Tier 0: Core Bottleneck Transducer
DCAF1,686,1511,0.14609941840171814,41.84383010864258,0.047377815850808906,0.39977946877479553,6.508682481862862e-13,8.605555534362793,6.227991580963135,964,25.47966766357422,0.33774206042289734,3,3,0.1134272765107604,0.1134272765107604,0.0854316626559503,0.020985735753117477,0.007009878101692619,-0.45003215436456023,-0.45003215436456023,0.6736563721435944,0.9355231397691737,11527,1.4310716354622577e-12,5811,1.301736496372996e-12,1.301736496372996e-12,2.8621432709254998e-12,0.047377815850808906,0.047377815850808906,0.39977946877479553,6995,Tier 0: Core Bottleneck Transducer
ERFE,601,436,0.2933086156845093,33.364505767822266,0.061245229800651155,0.3649606704711914,6.508682481862862e-13,3.483128786087036,3.051522970199585,144,20.236865997314453,0.17211799323558807,3,2,0.18106485482742798,0.17452923264881115,0.15880822001738706,0.022256634810040924,-0.0065356221786168475,0.2461606484332244,0.2461606484332244,0.40277893820131627,0.8632215179350143,7435,1.4310716354622577e-12,9428,1.301736496372996e-12,1.301736496372996e-12,2.8621432709254998e-12,0.061245229800651155,0.061245229800651155,0.3649606704711914,6996,Tier 0: Core Bottleneck Transducer
FAM53B,696,442,0.2530863583087921,41.49549102783203,0.06407241494619481,0.36599472165107727,6.508682481862862e-13,4.940323352813721,4.4068684577941895,16,26.47402572631836,0.18661020696163177,3,3,0.17625249803672066,0.17625249803672066,0.15077097794450392,0.022408438880573384,0.0030730812116433388,0.6370832423851548,0.6370832423851548,0.2620353116784969,0.8632215179350143,4499,1.4310716354622577e-12,9342,1.301736496372996e-12,1.301736496372996e-12,2.8621432709254998e-12,0.06407241494619481,0.06407241494619481,0.36599472165107727,6997,Tier 0: Core Bottleneck Transducer
FGL2,708,470,0.23496338725090027,41.88622283935547,0.06359256245616912,0.4054920971393585,6.508682481862862e-13,4.124907493591309,3.7927310466766357,244,41.65952682495117,0.09901474416255951,3,3,0.18613679900832858,0.18613679900832858,0.1450585503946379,0.03377493939355888,0.0073033092201318026,0.6361038024319638,0.6361038024319638,0.26235438365806485,0.8632215179350143,4505,1.4310716354622577e-12,4610,1.301736496372996e-12,1.301736496372996e-12,2.8621432709254998e-12,0.06359256245616912,0.06359256245616912,0.4054920971393585,6998,Tier 0: Core Bottleneck Transducer
KCNN1,654,586,0.22786371409893036,33.492271423339844,0.058704403842727154,0.34983697533607483,6.508682481862862e-13,5.918403148651123,4.088883876800537,245,25.063770294189453,0.23613378405570984,3,3,0.18892329895188067,0.18892329895188067,0.1508130404288608,0.03448550845476379,0.0036247500682560934,0.20661625506758272,0.20661625506758272,0.4181547822403786,0.8632215179350143,7743,1.4310716354622577e-12,10595,1.301736496372996e-12,1.301736496372996e-12,2.8621432709254998e-12,0.058704403842727154,0.058704403842727154,0.34983697533607483,6999,Tier 0: Core Bottleneck Transducer
NPAS3,623,1007,0.14375776052474976,35.06046676635742,0.05079778231198799,0.408246248960495,6.508682481862862e-13,2.788438320159912,2.556147575378418,974,14.48914909362793,0.19245010614395142,3,3,0.17219435999469287,0.17219435999469287,0.13570760369093499,0.02751943006524024,0.008967326238517655,-0.3115849805643306,-0.3115849805643306,0.6223220249217958,0.915513797518068,10880,1.4310716354622577e-12,3062,1.301736496372996e-12,1.301736496372996e-12,2.8621432709254998e-12,0.05079778231198799,0.05079778231198799,0.408246248960495,7000,Tier 0: Core Bottleneck Transducer
OR1I1,354,372,0.34231945872306824,41.61097717285156,0.06633450010053378,0.4629092514514923,6.508682481862862e-13,9.88114070892334,8.533173561096191,21,36.503257751464844,0.27069202065467834,2,2,0.10892551344706558,0.10892551344706558,0.09238791137469002,,0.016537602072375566,-0.06555237029415266,-0.06555237029415266,0.5261328947505765,0.8844727823179036,9524,1.4310716354622577e-12,680,1.301736496372996e-12,1.301736496372996e-12,2.8621432709254998e-12,0.06633450010053378,0.06633450010053378,0.4629092514514923,7001,Tier 0: Core Bottleneck Transducer
PBX4,500,380,0.3090496063232422,42.393043518066406,0.08525256503491564,0.49136707186698914,6.508682481862862e-13,12.03746509552002,9.765786170959473,191,24.98137664794922,0.481857568025589,2,2,0.17251908850582603,0.17251908850582603,0.13858758123445514,0.03393150727137091,,1.1750719972953823,1.1750719972953823,0.11998295635790812,0.8632215179350143,1306,1.4310716354622577e-12,352,1.301736496372996e-12,1.301736496372996e-12,2.8621432709254998e-12,0.08525256503491564,0.08525256503491564,0.49136707186698914,7002,Tier 0: Core Bottleneck Transducer
PRKAG3,691,505,0.267206072807312,41.79634094238281,0.06799026273916212,0.5193490982055664,6.508682481862862e-13,8.062643051147461,6.233301639556885,271,27.248668670654297,0.29589125514030457,3,3,0.18249866048743538,0.18249866048743538,0.12506782606814137,0.04852505557694513,0.008905778842348852,0.8754620405053671,0.8754620405053671,0.19066127783404613,0.8632215179350143,2808,1.4310716354622577e-12,46,1.301736496372996e-12,1.301736496372996e-12,2.8621432709254998e-12,0.06799026273916212,0.06799026273916212,0.5193490982055664,7003,Tier 0: Core Bottleneck Transducer
RASSF10,692,554,0.21544475853443146,35.59978485107422,0.06701671821387317,0.4147908687591553,6.508682481862862e-13,8.383769989013672,5.793918132781982,244,30.85767936706543,0.27169153094291687,3,3,0.19479600163311567,0.19479600163311567,0.1698959238021357,0.021721663917487127,0.003178413913492868,0.8158848234020061,0.8158848234020061,0.20728300651638992,0.8632215179350143,3218,1.4310716354622577e-12,1614,1.301736496372996e-12,1.301736496372996e-12,2.8621432709254998e-12,0.06701671821387317,0.06701671821387317,0.4147908687591553,7004,Tier 0: Core Bottleneck Transducer
TAF6L,685,650,0.20865033566951752,43.142356872558594,0.044468898232658066,0.34566637873649597,6.508682481862862e-13,7.29691743850708,4.662384033203125,76,21.109710693359375,0.34566637873649597,3,3,0.1244241074690156,0.1244241074690156,0.09368036628587888,0.02112620066993342,0.009617540513203307,-0.6357538740314336,-0.6357538740314336,0.7375315720060853,0.9604757759028415,12294,1.4310716354622577e-12,10849,1.301736496372996e-12,1.301736496372996e-12,2.8621432709254998e-12,0.044468898232658066,0.044468898232658066,0.34566637873649597,7005,Tier 0: Core Bottleneck Transducer
TMEM181,657,526,0.1884816735982895,43.73070526123047,0.06493778790962705,0.36506974697113037,6.508682481862862e-13,14.621450424194336,12.741192817687988,342,43.73070526123047,0.334352046251297,3,2,0.21715253754291614,0.21452725205120393,0.18801160521981902,0.029140932323097123,-0.002625285491712212,0.5924309195383624,0.5924309195383624,0.27678103332487886,0.8632215179350143,4850,1.4310716354622577e-12,9415,1.301736496372996e-12,1.301736496372996e-12,2.8621432709254998e-12,0.06493778790962705,0.06493778790962705,0.36506974697113037,7006,Tier 0: Core Bottleneck Transducer
TRPC4,695,1000,0.1844741553068161,41.727378845214844,0.06222809654277682,0.4041222631931305,6.508682481862862e-13,11.24795150756836,8.818961143493652,976,39.57757568359375,0.28420010209083557,3,2,0.19697218589302892,0.19378479898506049,0.16300117424676597,0.03397101164626295,-0.00318738690796844,0.5156971563531262,0.5156971563531262,0.3030329705179747,0.8632215179350143,5406,1.4310716354622577e-12,5010,1.301736496372996e-12,1.301736496372996e-12,2.8621432709254998e-12,0.06222809654277682,0.06222809654277682,0.4041222631931305,7007,Tier 0: Core Bottleneck Transducer
ALCAM,699,590,0.18153780698776245,41.572509765625,0.05888984351721717,0.38471719622612,6.52811138479379e-13,8.330636978149414,7.454381465911865,339,37.08768081665039,0.2246200442314148,3,3,0.18437264934913136,0.18437264934913136,0.1368653591507237,0.03572674326977157,0.011780546928636086,0.3087693844336481,0.3087693844336481,0.37874847979424703,0.8632215179350143,6985,1.4310716354622577e-12,7724,1.3055667658079528e-12,1.3055667658079528e-12,2.8621432709254998e-12,0.05888984351721717,0.05888984351721717,0.38471719622612,7008,Tier 0: Core Bottleneck Transducer
ANAPC4,678,861,0.1739387959241867,43.368934631347656,0.05588916357816433,0.40824660658836365,6.52811138479379e-13,6.043639183044434,5.082591533660889,229,23.585691452026367,0.2562417685985565,3,3,0.18981041238053994,0.18981041238053994,0.14186243102039908,0.04546640233499403,0.0024815790251468475,0.07733956815174567,0.07733956815174567,0.46917670716058874,0.8700579980257046,8633,1.4310716354622577e-12,2273,1.3055667658079528e-12,1.3055667658079528e-12,2.8621432709254998e-12,0.05588916357816433,0.05588916357816433,0.40824660658836365,7009,Tier 0: Core Bottleneck Transducer
AREL1,718,831,0.13153190910816193,41.638031005859375,0.04778546841320334,0.3963628113269806,6.52811138479379e-13,5.2288432121276855,4.525402545928955,284,37.538272857666016,0.13929365575313568,3,2,0.19387145890140847,0.19263577683113217,0.16855665831384473,0.025314800587563756,-0.0012356820702763137,-0.3915872431147126,-0.3915872431147126,0.6523183924114324,0.9262268728314672,11272,1.4310716354622577e-12,6284,1.3055667658079528e-12,1.3055667658079528e-12,2.8621432709254998e-12,0.04778546841320334,0.04778546841320334,0.3963628113269806,7010,Tier 0: Core Bottleneck Transducer
ATP6AP1,685,484,0.23482312262058258,41.82868576049805,0.06971622400175057,0.4082464575767517,6.52811138479379e-13,12.158544540405273,10.381484031677246,239,30.099891662597656,0.403939813375473,3,3,0.20220826012251128,0.20220826012251128,0.1689454272058892,0.027183204142368734,0.006079628774253329,0.9677938716276789,0.9677938716276789,0.16657366253290629,0.8632215179350143,2256,1.4310716354622577e-12,2549,1.3055667658079528e-12,1.3055667658079528e-12,2.8621432709254998e-12,0.06971622400175057,0.06971622400175057,0.4082464575767517,7011,Tier 0: Core Bottleneck Transducer
CEP57,709,508,0.21382708847522736,42.06641387939453,0.06926685027478399,0.40276896953582764,6.52811138479379e-13,7.809585094451904,7.3869757652282715,339,22.544086456298828,0.34641391038894653,3,3,0.23856776064825916,0.23856776064825916,0.19633789377933034,0.033589699445137955,0.008640167423790878,1.0117388285133453,1.0117388285133453,0.15583147250348206,0.8632215179350143,2029,1.4310716354622577e-12,5303,1.3055667658079528e-12,1.3055667658079528e-12,2.8621432709254998e-12,0.06926685027478399,0.06926685027478399,0.40276896953582764,7012,Tier 0: Core Bottleneck Transducer
COL25A1,695,710,0.19099317491054535,41.56757736206055,0.052098251379923424,0.43457627296447754,6.52811138479379e-13,5.377804756164551,4.267540454864502,655,31.260068893432617,0.17203432321548462,3,3,0.15733819179259964,0.15733819179259964,0.12060244972921438,0.03122829843333267,0.005507443630052581,-0.13710519976617577,-0.13710519976617577,0.5545261787668264,0.8951924428549767,9918,1.4310716354622577e-12,1169,1.3055667658079528e-12,1.3055667658079528e-12,2.8621432709254998e-12,0.052098251379923424,0.052098251379923424,0.43457627296447754,7013,Tier 0: Core Bottleneck Transducer
EMID1,676,462,0.23882311582565308,38.400482177734375,0.06469083251101072,0.40824592113494873,6.52811138479379e-13,11.765241622924805,7.393238067626953,333,37.60010528564453,0.3129044771194458,3,3,0.2078764418972109,0.2078764418972109,0.1631536846106369,0.03739318592428297,0.007329571362291033,0.6255613621677376,0.6255613621677376,0.2658013442183407,0.8632215179350143,4584,1.4310716354622577e-12,3510,1.3055667658079528e-12,1.3055667658079528e-12,2.8621432709254998e-12,0.06469083251101072,0.06469083251101072,0.40824592113494873,7014,Tier 0: Core Bottleneck Transducer
EVI5L,693,813,0.2018897533416748,39.568965911865234,0.050035015338795695,0.3222784698009491,6.52811138479379e-13,3.7323522567749023,3.185556173324585,592,27.4248104095459,0.13609400391578674,3,2,0.13615859493001192,0.13575309153895845,0.12501202154437893,0.011146573385632987,-0.00040550339105347626,-0.2725069600600704,-0.2725069600600704,0.6073838798217421,0.9105688892053697,10679,1.4310716354622577e-12,12158,1.3055667658079528e-12,1.3055667658079528e-12,2.8621432709254998e-12,0.050035015338795695,0.050035015338795695,0.3222784698009491,7015,Tier 0: Core Bottleneck Transducer
FAM222B,707,575,0.13669048249721527,41.0948486328125,0.07337075628933298,0.4004646837711334,6.52811138479379e-13,10.308053970336914,8.274038314819336,423,27.99698257446289,0.3681844472885132,3,2,0.25650937606663277,0.2536054436303893,0.22256752674628533,0.03394184932034745,-0.002903932436243499,1.274735543340954,1.274735543340954,0.10120143090541195,0.8632215179350143,994,1.4310716354622577e-12,5650,1.3055667658079528e-12,1.3055667658079528e-12,2.8621432709254998e-12,0.07337075628933298,0.07337075628933298,0.4004646837711334,7016,Tier 0: Core Bottleneck Transducer
FGB,662,501,0.2868090271949768,44.21513366699219,0.07625610698358751,0.40824639797210693,6.52811138479379e-13,8.495269775390625,8.000741004943848,149,38.6353759765625,0.21988318860530853,3,3,0.23310650908786357,0.23310650908786357,0.188807746157045,0.03976828748235868,0.004530475448459919,1.3001063319435437,1.3001063319435437,0.09678226388955613,0.8632215179350143,918,1.4310716354622577e-12,2703,1.3055667658079528e-12,1.3055667658079528e-12,2.8621432709254998e-12,0.07625610698358751,0.07625610698358751,0.40824639797210693,7017,Tier 0: Core Bottleneck Transducer
GDF2,721,442,0.2627835273742676,38.80366516113281,0.05694073139862899,0.414002001285553,6.52811138479379e-13,8.743382453918457,6.414482593536377,293,26.734004974365234,0.32705098390579224,3,2,0.1463927076925659,0.14142630658713437,0.13363231370793163,0.012760393984634284,-0.00496640110543153,0.22393202408422205,0.22393202408422205,0.41140509840040895,0.8632215179350143,7615,1.4310716354622577e-12,1644,1.3055667658079528e-12,1.3055667658079528e-12,2.8621432709254998e-12,0.05694073139862899,0.05694073139862899,0.414002001285553,7018,Tier 0: Core Bottleneck Transducer
GSPT2,651,676,0.21252407133579254,41.39862060546875,0.04865588075114415,0.40824517607688904,6.52811138479379e-13,11.387799263000488,9.692890167236328,428,36.8050422668457,0.30940866470336914,3,2,0.12227939997401531,0.10505538081686835,0.11466116774430175,0.007618232229713561,-0.017224019157146955,-0.40623644881021925,-0.40623644881021925,0.6577155623616756,0.9282916934822277,11342,1.4310716354622577e-12,3622,1.3055667658079528e-12,1.3055667658079528e-12,2.8621432709254998e-12,0.04865588075114415,0.04865588075114415,0.40824517607688904,7019,Tier 0: Core Bottleneck Transducer
HECTD3,707,879,0.13085657358169556,41.499839782714844,0.0602440229487743,0.4059770107269287,6.52811138479379e-13,4.895299911499023,4.200345993041992,352,21.681354522705078,0.22578386962413788,3,2,0.24138917566157375,0.2217141899869227,0.20123790145708612,0.040151274204487636,-0.019674985674651056,0.41403588786018264,0.41403588786018264,0.33942391217993234,0.8632215179350143,6135,1.4310716354622577e-12,4570,1.3055667658079528e-12,1.3055667658079528e-12,2.8621432709254998e-12,0.0602440229487743,0.0602440229487743,0.4059770107269287,7020,Tier 0: Core Bottleneck Transducer
KYAT1,696,444,0.24891817569732666,37.14719009399414,0.0596516402313025,0.3545597195625305,6.52811138479379e-13,3.982739210128784,3.8119118213653564,165,27.73741912841797,0.14358723163604736,3,3,0.20738748199898757,0.20738748199898757,0.16079046653930865,0.04333564896074235,0.003261366498936581,0.3517804344863862,0.3517804344863862,0.3625014664407177,0.8632215179350143,6642,1.4310716354622577e-12,10169,1.3055667658079528e-12,1.3055667658079528e-12,2.8621432709254998e-12,0.0596516402313025,0.0596516402313025,0.3545597195625305,7021,Tier 0: Core Bottleneck Transducer
MFSD12,670,517,0.2434924989938736,38.45195770263672,0.06400613630637499,0.5024428963661194,6.52811138479379e-13,6.703352451324463,5.896198749542236,447,27.127925872802734,0.2471015453338623,3,3,0.20042636381188952,0.20042636381188952,0.1591067105943176,0.03674939972785419,0.004570253489717729,0.5677349920961332,0.5677349920961332,0.28510746369407813,0.8632215179350143,5025,1.4310716354622577e-12,84,1.3055667658079528e-12,1.3055667658079528e-12,2.8621432709254998e-12,0.06400613630637499,0.06400613630637499,0.5024428963661194,7022,Tier 0: Core Bottleneck Transducer
MMP11,687,561,0.24411208927631378,41.79277801513672,0.055548487147045966,0.3031966984272003,6.52811138479379e-13,3.4191553592681885,2.9359188079833984,459,13.921895027160645,0.2455955445766449,3,2,0.16139173142490715,0.1600867693275917,0.12368955172677959,0.03770217969812756,-0.0013049620973154517,0.07139815627517929,0.07139815627517929,0.47154043847296523,0.8702788012738165,8664,1.4310716354622577e-12,12883,1.3055667658079528e-12,1.3055667658079528e-12,2.8621432709254998e-12,0.055548487147045966,0.055548487147045966,0.3031966984272003,7023,Tier 0: Core Bottleneck Transducer
MTHFSD,681,392,0.27249887585639954,41.46541976928711,0.07643894727414817,0.3750239908695221,6.52811138479379e-13,5.915191173553467,4.652259826660156,23,22.46355628967285,0.26332390308380127,3,3,0.24032534017167304,0.24032534017167304,0.19421769674672132,0.04580255114400378,0.00030509228094792554,1.3801666201184102,1.3801666201184102,0.08376767448216504,0.8632215179350143,724,1.4310716354622577e-12,8667,1.3055667658079528e-12,1.3055667658079528e-12,2.8621432709254998e-12,0.07643894727414817,0.07643894727414817,0.3750239908695221,7024,Tier 0: Core Bottleneck Transducer
NFIL3,715,485,0.2551334500312805,42.08476638793945,0.05165196520880154,0.3931383788585663,6.52811138479379e-13,5.864591121673584,5.222177982330322,431,14.917370796203613,0.3931383788585663,3,3,0.1693842778375719,0.1693842778375719,0.1294071079090437,0.0359751981051432,0.004001971823384992,-0.13822696556814326,-0.13822696556814326,0.5549694778935678,0.8952682409430165,9923,1.4310716354622577e-12,6712,1.3055667658079528e-12,1.3055667658079528e-12,2.8621432709254998e-12,0.05165196520880154,0.05165196520880154,0.3931383788585663,7025,Tier 0: Core Bottleneck Transducer
P2RY4,638,378,0.24284951388835907,41.610023498535156,0.0540370992891269,0.3165251314640045,6.52811138479379e-13,5.051510810852051,4.319544315338135,276,17.075380325317383,0.2958359122276306,3,3,0.1863606318325888,0.1863606318325888,0.10678881634473815,0.0523053587530001,0.027266456734850533,-0.10119750238964542,-0.10119750238964542,0.5403031603270095,0.8904201162321518,9713,1.4310716354622577e-12,12379,1.3055667658079528e-12,1.3055667658079528e-12,2.8621432709254998e-12,0.0540370992891269,0.0540370992891269,0.3165251314640045,7026,Tier 0: Core Bottleneck Transducer
PKLR,693,576,0.222299262881279,41.810646057128906,0.06429108680034554,0.4082461893558502,6.52811138479379e-13,8.53141975402832,5.88079833984375,448,28.626323699951172,0.29802706837654114,3,3,0.2127202361054255,0.2127202361054255,0.13598535277359255,0.04834144096382344,0.028393442368009492,0.6435445943370325,0.6435445943370325,0.2599353941751885,0.8632215179350143,4451,1.4310716354622577e-12,3176,1.3055667658079528e-12,1.3055667658079528e-12,2.8621432709254998e-12,0.06429108680034554,0.06429108680034554,0.4082461893558502,7027,Tier 0: Core Bottleneck Transducer
PXYLP1,703,500,0.22283011674880981,41.41666793823242,0.07092936661977886,0.40824657678604126,6.52811138479379e-13,8.742119789123535,7.299489498138428,313,24.94580841064453,0.3504444360733032,3,3,0.23099591370157144,0.23099591370157144,0.1675727082396564,0.03880902265740334,0.024614182804511685,1.1018793224148917,1.1018793224148917,0.1352570695981144,0.8632215179350143,1588,1.4310716354622577e-12,2327,1.3055667658079528e-12,1.3055667658079528e-12,2.8621432709254998e-12,0.07092936661977886,0.07092936661977886,0.40824657678604126,7028,Tier 0: Core Bottleneck Transducer
RASSF9,719,464,0.21654698252677917,41.61203384399414,0.05579844896898422,0.3969067931175232,6.52811138479379e-13,4.105062961578369,3.5899620056152344,134,10.849088668823242,0.37837859988212585,3,3,0.17271718237582662,0.17271718237582662,0.14941871931216025,0.02276084741204752,0.0005376156516188646,0.14393639245283205,0.14393639245283205,0.4427753489366621,0.8641767933075241,8201,1.4310716354622577e-12,6185,1.3055667658079528e-12,1.3055667658079528e-12,2.8621432709254998e-12,0.05579844896898422,0.05579844896898422,0.3969067931175232,7029,Tier 0: Core Bottleneck Transducer
SLC18B1,669,403,0.23847833275794983,42.14532470703125,0.0570648431396764,0.40824827551841736,6.52811138479379e-13,12.015929222106934,8.730254173278809,288,34.21531295776367,0.35118570923805237,3,2,0.17748989159591877,0.14981440979479518,0.1510134803714819,0.026476411224436877,-0.027675481801123593,0.13462084955128256,0.13462084955128256,0.44645582805484135,0.8641767933075241,8260,1.4310716354622577e-12,1863,1.3055667658079528e-12,1.3055667658079528e-12,2.8621432709254998e-12,0.0570648431396764,0.0570648431396764,0.40824827551841736,7030,Tier 0: Core Bottleneck Transducer
SLC2A6,692,518,0.24555227160453796,39.996829986572266,0.05533853520948537,0.40824615955352783,6.52811138479379e-13,6.210710048675537,4.915214538574219,166,17.859926223754883,0.3477455675601959,3,3,0.15834756328975272,0.15834756328975272,0.11757008305371032,0.03805932543118907,0.002718154804853334,0.06656844040203651,0.06656844040203651,0.4734626354529294,0.8702788012738165,8702,1.4310716354622577e-12,3238,1.3055667658079528e-12,1.3055667658079528e-12,2.8621432709254998e-12,0.05533853520948537,0.05533853520948537,0.40824615955352783,7031,Tier 0: Core Bottleneck Transducer
SYN2,648,626,0.1497715562582016,41.960121154785156,0.047458224031289464,0.3997976779937744,6.52811138479379e-13,8.243087768554688,6.590160846710205,519,28.554893493652344,0.28867512941360474,3,2,0.15769667522601485,0.14973667045434988,0.12608291474310165,0.03161376048291319,-0.007960004771664985,-0.48142340246355064,-0.48142340246355064,0.684892196348791,0.9415944492306793,11646,1.4310716354622577e-12,5807,1.3055667658079528e-12,1.3055667658079528e-12,2.8621432709254998e-12,0.047458224031289464,0.047458224031289464,0.3997976779937744,7032,Tier 0: Core Bottleneck Transducer
TMEM259,633,671,0.2577461898326874,40.766807556152344,0.0676095897005809,0.32798054814338684,6.52811138479379e-13,3.563432216644287,3.4401397705078125,33,12.663928985595703,0.2813844084739685,3,3,0.2054207359530704,0.2054207359530704,0.15248278695320025,0.05186912537244782,0.0010688236274223346,0.688997250772822,0.688997250772822,0.24541249882389693,0.8632215179350143,4116,1.4310716354622577e-12,11916,1.3055667658079528e-12,1.3055667658079528e-12,2.8621432709254998e-12,0.0676095897005809,0.0676095897005809,0.32798054814338684,7033,Tier 0: Core Bottleneck Transducer
