gene,taxa_count,codon_length,max_lrt,psi_score,z_score,p_value,fdr_q,rank_track_b,is_golden_hypercube,num_pos_clades,delta_harm,rank_harmonic,composite_rank,delta_clade_1,delta_clade_2,delta_clade_3,delta_clade_4,delta_clade_5,tier,z_track_b,p_track_b,q_track_b,p_combined
DNAL4,694,113,27.116127014160156,0.02240672,0.029608214413955065,0.4881897570160436,0.8708073741997225,9019,0,3,0.0015723241,13054,9019,0.0015958009,0.00029063644,-0.00032992195,0.049107596,-0.0005611703,Background,0.029608214413955065,0.4881897570160436,0.8708073741997225,0.4881897570160436
HEATR5A,630,2065,42.044960021972656,0.021369552,0.029586523781154457,0.48819840653721774,0.8708073741997225,9020,0,4,0.0022757035,4508,9020,0.0067580445,0.013175063,3.8429163e-05,0.027830724,-1.8479303e-05,Background,0.029586523781154457,0.48819840653721774,0.8708073741997225,0.48819840653721774
GUSB,588,665,39.98438262939453,0.020596234,0.02945038522276981,0.48825269430742557,0.8708073741997225,9021,0,3,0.002236589,4841,9021,0.006245609,0.023469962,-0.0002802983,0.016647253,-2.7945265e-05,Background,0.02945038522276981,0.48825269430742557,0.8708073741997225,0.48825269430742557
FPR2,334,364,41.2015380859375,0.01316436,0.029271070870593417,0.48832419955661843,0.8708073741997225,9022,0,2,0.001613415,12375,9022,0.04088407,0.012308206,-0.0003945809,-0.023361297,0.0,Background,0.029271070870593417,0.48832419955661843,0.8708073741997225,0.48832419955661843
SERPINB13,631,434,41.58515930175781,0.021379199,0.02919931950842016,0.48835281197857616,0.8708073741997225,9023,0,3,0.0014943344,13748,9023,-9.543728e-05,0.0011450904,-2.6823953e-05,0.0466181,0.00016442873,Background,0.02919931950842016,0.48835281197857616,0.8708073741997225,0.48835281197857616
PRPF19,718,506,41.250877380371094,0.022751136,0.02918611450297204,0.48835807776929196,0.8708073741997225,9024,0,2,0.0014714461,13970,9024,0.0016420089,-0.00015198346,-0.0004847399,0.050235458,-0.00036765635,Background,0.02918611450297204,0.48835807776929196,0.8708073741997225,0.48835807776929196
HMSD,411,146,44.23253631591797,0.016132394,0.029131842371588664,0.4883797200145732,0.8708073741997225,9025,0,3,0.0012800222,15661,9025,-0.00018634275,0.0361368,0.00013732165,3.7252903e-09,-1.4645979e-05,Background,0.029131842371588664,0.4883797200145732,0.8708073741997225,0.4883797200145732
SLC27A5,671,713,41.397315979003906,0.022041362,0.029104813304221395,0.48839049848196936,0.8708073741997225,9026,0,3,0.0018548957,9333,9026,0.0006592653,0.0144143,-0.0003870381,0.03469085,-9.138603e-05,Background,0.029104813304221395,0.48839049848196936,0.8708073741997225,0.48839049848196936
LRRC45,697,678,41.81654739379883,0.022438813,0.028941128843269368,0.4884557716373636,0.8708073741997225,9027,1,5,0.002249896,4744,9027,0.0014224728,0.018605575,0.00011358503,0.029825462,0.00020761788,Background,0.028941128843269368,0.4884557716373636,0.8708073741997225,0.4884557716373636
TEX46,594,185,41.87360763549805,0.020698838,0.02883946161771833,0.4884963140692653,0.8708073741997225,9028,0,2,0.00162269,12165,9028,0.03144507,-0.0021241463,-0.0018459521,0.018809041,0.0,Background,0.02883946161771833,0.4884963140692653,0.8708073741997225,0.4884963140692653
RUNX3,647,434,36.605865478515625,0.021642711,0.028722487611801115,0.4885429606221979,0.8708073741997225,9029,0,3,0.001845193,9457,9029,0.0005925661,0.027743826,-0.0001592664,0.020260198,-4.2747706e-05,Background,0.028722487611801115,0.4885429606221979,0.8708073741997225,0.4885429606221979
GJE1,576,212,41.27010345458984,0.02034516,0.028694500087784937,0.48855412142866006,0.8708073741997225,9030,0,4,0.0020038227,6810,9030,0.0054225298,0.0003839418,0.0006893221,0.0,0.038997374,Background,0.028694500087784937,0.48855412142866006,0.8708073741997225,0.48855412142866006
KPNA5,662,539,43.53460693359375,0.02188241,0.028355075054466924,0.4886894773465394,0.8708073741997225,9031,0,2,0.0012662382,15721,9031,-4.5929104e-05,-1.4327923e-05,7.6808035e-05,0.04891555,-1.5385449e-06,Background,0.028355075054466924,0.4886894773465394,0.8708073741997225,0.4886894773465394
CDK18,672,491,41.43626403808594,0.022041768,0.028319671241249893,0.4887035957547919,0.8708073741997225,9032,0,3,0.0019431374,7842,9032,0.0010755956,0.015008164,-1.7446466e-05,0.03360115,-0.00038056634,Background,0.028319671241249893,0.4887035957547919,0.8708073741997225,0.4887035957547919
SCG2,715,623,42.23591995239258,0.022686921,0.028092167468581293,0.48879432053215394,0.8708073741997225,9033,0,3,0.0014551999,14154,9033,0.00061006227,-8.073449e-05,0.00025691884,0.050911274,-0.0009680297,Background,0.028092167468581293,0.48879432053215394,0.8708073741997225,0.48879432053215394
MRPS22,707,368,41.48907852172851,0.022566859,0.027900856107698654,0.48887061281763045,0.8708073741997225,9034,0,3,0.0020767439,5862,9034,0.002064214,0.020023573,-6.687455e-05,0.028672077,-0.00023196265,Background,0.027900856107698654,0.48887061281763045,0.8708073741997225,0.48887061281763045
AQP7B,704,236,38.375633239746094,0.022522705,0.027900622111881965,0.4888707061321277,0.8708073741997225,9035,0,4,0.0024688467,2169,9035,0.010033487,0.004254532,0.0003939541,0.036163207,-0.0004828684,Background,0.027900622111881965,0.4888707061321277,0.8708073741997225,0.4888707061321277
NFU1,677,258,41.130008697509766,0.022109315,0.027751203474917444,0.48893029247107384,0.8708073741997225,9036,0,3,0.0020062302,6771,9036,0.0014908928,0.015351856,-6.822683e-05,0.0327621,-9.869225e-05,Background,0.027751203474917444,0.48893029247107384,0.8708073741997225,0.48893029247107384
LANCL1,706,410,41.28659439086914,0.022548849,0.027729196148814,0.4889390687465312,0.8708073741997225,9037,0,3,0.0018968056,8693,9037,0.0007936306,0.021302577,-0.00033482257,0.028722435,-6.305799e-05,Background,0.027729196148814,0.4889390687465312,0.8708073741997225,0.4889390687465312
LOC105377015,217,153,40.752708435058594,0.0058617843,0.02766147397934827,0.48896607562369615,0.8708073741997225,9038,0,1,0.0012282341,16302,9038,0.013107352,-2.7889957e-09,0.0,0.0,0.0,Background,0.02766147397934827,0.48896607562369615,0.8708073741997225,0.48896607562369615
KRTAP25-1,157,105,40.99005126953125,-0.00071608316,0.027653170174336567,0.4889693870958433,0.8708073741997225,9039,0,0,0.001,17059,9039,-0.0011023693,-1.3929871e-09,-0.0004988238,0.0,0.0,Background,0.027653170174336567,0.4889693870958433,0.8708073741997225,0.4889693870958433
MLX,619,299,42.13563537597656,0.02113597,0.027632006797658114,0.4889778268365237,0.8708073741997225,9040,0,3,0.0018894745,8820,9040,0.0007741763,0.025159221,-0.0002071606,0.021538084,-2.8647482e-06,Background,0.027632006797658114,0.4889778268365237,0.8708073741997225,0.4889778268365237
TOP1,706,768,41.378963470458984,0.022546114,0.027587986937243195,0.4889953815276686,0.8708073741997225,9041,0,4,0.0019514571,7690,9041,0.0010645358,0.02041679,-0.00014903955,0.029080238,2.1234155e-06,Background,0.027587986937243195,0.4889953815276686,0.8708073741997225,0.4889953815276686
NHERF2,675,340,41.53288269042969,0.022073636,0.027532339520465146,0.4890175732054288,0.8708073741997225,9042,0,4,0.0019750535,7268,9042,0.016181188,0.0005095997,-0.00064124446,0.033029117,0.00027949177,Background,0.027532339520465146,0.4890175732054288,0.8708073741997225,0.4890175732054288
RNF139,707,701,41.519317626953125,0.022556951,0.027389087748681797,0.4890747008501101,0.8708073741997225,9043,1,5,0.002315394,3905,9043,0.0012001045,0.020517517,0.00034491904,0.028240904,0.0001354292,Background,0.027389087748681797,0.4890747008501101,0.8708073741997225,0.4890747008501101
DGAT2,706,403,41.85428237915039,0.02254145,0.02734718263641471,0.48909141231141895,0.8708073741997225,9044,0,3,0.0017483692,10465,9044,0.00028071363,0.02047368,-6.573927e-05,0.029840805,-0.00012523681,Background,0.02734718263641471,0.48909141231141895,0.8708073741997225,0.48909141231141895
COL8A1,716,756,37.94696807861328,0.022685457,0.027269305611196816,0.4891224691671104,0.8708073741997225,9045,0,4,0.0016177393,12261,9045,0.0007889277,0.0005941689,0.00013053231,0.04921717,-4.576519e-06,Background,0.027269305611196816,0.4891224691671104,0.8708073741997225,0.4891224691671104
KCTD1,700,271,36.53497695922851,0.02244851,0.027133881181292136,0.4891764757138184,0.8708073741997225,9046,0,3,0.0017904242,10054,9046,0.009955427,-0.00013274512,0.000477246,0.039949678,-5.321391e-05,Background,0.027133881181292136,0.4891764757138184,0.8708073741997225,0.4891764757138184
PSMB2,721,201,33.956912994384766,0.02275201,0.02700607825125186,0.4892274430287032,0.8708073741997225,9047,0,4,0.0017848935,10104,9047,0.011890355,0.00027733948,9.181816e-05,0.039112695,-0.00049716607,Background,0.02700607825125186,0.4892274430287032,0.8708073741997225,0.4892274430287032
TLE6,549,638,40.90301513671875,0.019751213,0.02697853706886637,0.4892384263689331,0.8708073741997225,9048,0,3,0.0022584742,4682,9048,0.006005358,0.020617038,0.039198726,-0.02159919,-5.6866556e-05,Background,0.02697853706886637,0.4892384263689331,0.8708073741997225,0.4892384263689331
TECPR1,657,1207,41.83308792114258,0.021770313,0.026803457892598703,0.4893082476053438,0.8708073741997225,9049,0,3,0.002297167,4217,9049,0.00803779,-0.028780073,-9.331852e-05,0.020822765,0.04869274,Background,0.026803457892598703,0.4893082476053438,0.8708073741997225,0.4893082476053438
CFAP69,690,958,41.36766815185547,0.022291334,0.026795664663192047,0.48931135553777044,0.8708073741997225,9050,0,4,0.0015149107,13565,9050,0.0006767602,0.00019499939,-4.027225e-05,0.04883317,0.00018029101,Background,0.026795664663192047,0.48931135553777044,0.8708073741997225,0.48931135553777044
PDCD11,693,1901,42.033653259277344,0.022331538,0.026522460783339145,0.48942030939233616,0.8708073741997225,9051,0,4,0.0023897728,2812,9051,0.009394808,0.017790094,0.000107707456,0.023961186,-0.0013189614,Background,0.026522460783339145,0.48942030939233616,0.8708073741997225,0.48942030939233616
CCDC154,639,722,38.003753662109375,0.021462813,0.026484908039053772,0.48943528550890075,0.8708073741997225,9052,1,5,0.0031079056,803,9052,0.0076455344,0.010838643,0.001439834,0.028031336,3.696233e-05,Background,0.026484908039053772,0.48943528550890075,0.8708073741997225,0.48943528550890075
G6PD,668,521,29.377986907958984,0.02194143,0.026453385748341898,0.48944785667888907,0.8708073741997225,9053,0,3,0.0019424793,7857,9053,0.0010694731,0.01516284,-5.712174e-05,0.033548135,-0.0006608106,Background,0.026453385748341898,0.48944785667888907,0.8708073741997225,0.48944785667888907
FMO4,603,561,42.49530792236328,0.020819692,0.026447611618055023,0.4894501594179208,0.8708073741997225,9054,0,3,0.0016180482,12251,9054,-8.5272826e-05,0.01263861,-4.4366345e-05,0.034033425,1.1861324e-05,Background,0.026447611618055023,0.4894501594179208,0.8708073741997225,0.4894501594179208
CEP85,708,775,41.569122314453125,0.022553049,0.026430013461520376,0.4894571776132936,0.8708073741997225,9055,0,3,0.0018933446,8754,9055,0.0007774765,0.021272317,-0.000331101,0.028998248,-0.00028679334,Background,0.026430013461520376,0.4894571776132936,0.8708073741997225,0.4894571776132936
LYPD6,715,221,40.85371017456055,0.022652682,0.026317768258677703,0.4895019413993041,0.8708073741997225,9056,0,2,0.0013854802,15020,9056,0.00069590093,-0.00021799281,-0.00065644085,0.051082633,-0.00025115907,Background,0.026317768258677703,0.4895019413993041,0.8708073741997225,0.4895019413993041
NR2E1,718,387,42.46810531616211,0.022693902,0.02621636090704396,0.4895423831254302,0.8708073741997225,9057,0,4,0.0016859297,11068,9057,0.0011193098,0.001051059,-0.00029149605,0.048852317,1.3932586e-05,Background,0.02621636090704396,0.4895423831254302,0.8708073741997225,0.4895423831254302
CATSPERE,607,979,41.042572021484375,0.020888861,0.026200030699634592,0.48954889569858534,0.8708073741997225,9058,0,4,0.002326687,3696,9058,0.012762891,0.010691388,-0.000112425536,0.023314055,5.301088e-05,Background,0.026200030699634592,0.48954889569858534,0.8708073741997225,0.48954889569858534
INSYN2B,724,548,42.05945587158203,0.022778204,0.02615159951833026,0.48956821032642833,0.8708073741997225,9059,0,3,0.0014076626,14772,9059,0.0008633252,-0.0016625291,3.5816338e-06,0.05196206,-0.0002328176,Background,0.02615159951833026,0.48956821032642833,0.8708073741997225,0.48956821032642833
AK5,706,567,41.61278533935547,0.022518262,0.026149976348332944,0.489568857656188,0.8708073741997225,9060,0,4,0.001991721,6983,9060,0.00076357555,0.020300332,-5.8691017e-05,0.029188791,0.00015836023,Background,0.026149976348332944,0.489568857656188,0.8708073741997225,0.489568857656188
IFT80,685,777,41.574806213378906,0.022198303,0.025951722718781267,0.48964792257800094,0.8708073741997225,9061,0,4,0.0022970617,4220,9061,0.008990271,0.017315885,1.9493513e-05,0.023319103,-7.841736e-06,Background,0.025951722718781267,0.48964792257800094,0.8708073741997225,0.48964792257800094
PDK2,718,356,41.51277160644531,0.022686904,0.025853249196097727,0.48968719465289456,0.8708073741997225,9062,0,4,0.0017636569,10317,9062,0.0011941087,0.0013433434,7.266225e-05,0.04837709,-0.00025773607,Background,0.025853249196097727,0.48968719465289456,0.8708073741997225,0.48968719465289456
RNF180,706,622,41.604270935058594,0.022511687,0.025810506305891184,0.4897042409106705,0.8708073741997225,9063,0,4,0.0024864029,2076,9063,0.0014099019,0.02017717,0.00094474526,0.027938597,-0.00013276003,Background,0.025810506305891184,0.4897042409106705,0.8708073741997225,0.4897042409106705
STC1,735,256,41.132057189941406,0.022924755,0.02575654478704295,0.48972576128759443,0.8708073741997225,9064,0,2,0.0014323753,14451,9064,0.001121846,-6.2555075e-05,-0.0001285451,0.050499592,-0.00016902015,Background,0.02575654478704295,0.48972576128759443,0.8708073741997225,0.48972576128759443
CD63,715,241,41.377235412597656,0.02263872,0.025594202682326934,0.48979050507311145,0.8708073741997225,9065,0,3,0.0017787056,10163,9065,0.004118208,0.0006809691,-0.0011780378,0.047175772,-0.00017519668,Background,0.025594202682326934,0.48979050507311145,0.8708073741997225,0.48979050507311145
SAA1,104,138,38.99430847167969,-0.010862242,0.02554797311065143,0.4898089419751049,0.8708073741997225,9066,0,0,0.001,16895,9066,-0.0067339204,-1.4043955e-09,0.0,-0.017554792,0.0,Background,0.02554797311065143,0.4898089419751049,0.8708073741997225,0.4898089419751049
DNAJB11,709,360,38.170108795166016,0.02254863,0.025445016383912968,0.48985000241815857,0.8708073741997225,9067,1,5,0.0019263208,8131,9067,0.00058769877,0.021760158,8.0775004e-05,0.02795218,3.9456412e-05,Background,0.025445016383912968,0.48985000241815857,0.8708073741997225,0.48985000241815857
FAM83B,713,1064,41.45187759399414,0.022604112,0.025301002675843735,0.48990743708431855,0.8708073741997225,9068,0,4,0.0021602053,5271,9068,0.0011960026,0.020703958,0.00028345222,0.028412545,-5.1617622e-05,Background,0.025301002675843735,0.48990743708431855,0.8708073741997225,0.48990743708431855
TSPAN7,707,250,37.25181579589844,0.022516241,0.02528633341929445,0.4899132873992518,0.8708073741997225,9069,1,5,0.0020467183,6185,9069,0.0014767535,0.020246174,3.5175122e-05,0.028581973,7.770956e-06,Background,0.02528633341929445,0.4899132873992518,0.8708073741997225,0.4899132873992518
NRBP2,682,546,36.24368667602539,0.022137698,0.02522313850740457,0.4899384904829403,0.8708073741997225,9070,0,3,0.0018830014,8930,9070,0.0007566614,0.016590236,-0.0009657694,0.033218563,-9.82862e-05,Background,0.02522313850740457,0.4899384904829403,0.8708073741997225,0.4899384904829403
FCRL4,479,561,41.397953033447266,0.018050525,0.02521481108066468,0.4899418115892795,0.8708073741997225,9071,0,3,0.0018711616,9110,9071,0.0037647588,-5.585974e-09,0.0013001263,0.03535799,-6.0662627e-05,Background,0.02521481108066468,0.4899418115892795,0.8708073741997225,0.4899418115892795
DCTN2,726,425,41.95294189453125,0.022787385,0.025157315497694066,0.48996474173437754,0.8708073741997225,9072,0,3,0.001664075,11307,9072,0.014811544,-0.0010091458,9.237509e-05,0.037474692,-0.00041531585,Background,0.025157315497694066,0.48996474173437754,0.8708073741997225,0.48996474173437754
SIRT4,700,322,40.671539306640625,0.022410037,0.02515251482055801,0.48996665632161934,0.8708073741997225,9073,1,5,0.0023010815,4149,9073,0.0010723819,0.019199802,0.00013046106,0.029325124,0.0003825929,Background,0.02515251482055801,0.48996665632161934,0.8708073741997225,0.48996665632161934
IL2RG,701,386,41.44438934326172,0.022423422,0.025074621199025503,0.4899977215827747,0.8708073741997225,9074,0,3,0.0019638145,7465,9074,0.010199164,0.0013154894,-7.951446e-05,0.039162286,-0.00045713037,Background,0.025074621199025503,0.4899977215827747,0.8708073741997225,0.4899977215827747
NCDN,717,746,41.620059967041016,0.022657476,0.025071983252757862,0.4899987736403235,0.8708073741997225,9075,0,3,0.0015969472,12724,9075,0.0013272791,0.0004677698,-8.858694e-05,0.049045168,-8.797832e-05,Background,0.025071983252757862,0.4899987736403235,0.8708073741997225,0.4899987736403235
DYNC2LI1,692,354,41.710472106933594,0.022284413,0.024881053455544304,0.4900749198541885,0.8708073741997225,9076,0,4,0.0015813792,12955,9076,0.0009535826,-0.0001371596,1.5199184e-05,0.048446648,0.00055119395,Background,0.024881053455544304,0.4900749198541885,0.8708073741997225,0.4900749198541885
NELFB,630,693,42.270076751708984,0.02127006,0.024621761977620713,0.49017833050619164,0.8708073741997225,9077,0,4,0.0022644082,4622,9077,0.0069885068,0.013114982,-0.00012439676,0.02755871,2.3499131e-05,Background,0.024621761977620713,0.49017833050619164,0.8708073741997225,0.49017833050619164
NDFIP1,719,241,43.660160064697266,0.022675076,0.02449514657616189,0.4902288275130348,0.8708073741997225,9078,0,4,0.001736518,10592,9078,0.0011556593,-0.00063340925,0.0004858221,0.049310915,0.0003840346,Background,0.02449514657616189,0.4902288275130348,0.8708073741997225,0.4902288275130348
AGFG1,706,625,41.848018646240234,0.022485973,0.02448288156500221,0.4902337190775716,0.8708073741997225,9079,1,5,0.0020358653,6307,9079,0.00082722027,0.021102449,0.00020467304,0.028144829,9.778887e-07,Background,0.02448288156500221,0.4902337190775716,0.8708073741997225,0.4902337190775716
SERPINI1,704,430,41.47570037841797,0.022455728,0.02444547148741391,0.49024863907378713,0.8708073741997225,9080,0,3,0.0018858167,8888,9080,0.00074942224,0.02027605,-0.00030353246,0.029531859,-4.127063e-05,Background,0.02444547148741391,0.49024863907378713,0.8708073741997225,0.49024863907378713
KIF1B,669,1831,42.09486770629883,0.021917505,0.024426408829824397,0.49025624170371457,0.8708073741997225,9081,0,2,0.0016220908,12173,9081,0.018815398,-1.6947279e-05,-2.2798777e-06,0.030273609,-6.0738996e-05,Background,0.024426408829824397,0.49025624170371457,0.8708073741997225,0.49025624170371457
RRAGD,702,410,39.29709243774414,0.022424849,0.024381943442179158,0.49027397554525576,0.8708073741997225,9082,0,4,0.0018935509,8750,9082,0.0005064155,0.020912487,0.000114402734,0.028641474,-3.12943e-05,Background,0.024381943442179158,0.49027397554525576,0.8708073741997225,0.49027397554525576
PPM1E,675,813,41.68629455566406,0.022011349,0.024359043854051556,0.4902831084466499,0.8708073741997225,9083,0,3,0.0019042146,8563,9083,0.0008612126,0.015996065,-0.00030674785,0.03274589,-7.755868e-05,Background,0.024359043854051556,0.4902831084466499,0.8708073741997225,0.4902831084466499
ESR1,698,627,41.37654876708984,0.0223638,0.024311338773590676,0.49030213438580456,0.8708073741997225,9084,0,3,0.0022240307,4916,9084,0.0051993285,0.018926328,-0.00033791922,0.026264438,-4.520081e-05,Background,0.024311338773590676,0.49030213438580456,0.8708073741997225,0.49030213438580456
SART1,688,825,41.4969482421875,0.022210358,0.02421021946986307,0.49034246328116293,0.8708073741997225,9085,0,4,0.0015267798,13460,9085,0.002585677,-0.0006201472,8.421019e-06,0.047673438,1.6482547e-05,Background,0.02421021946986307,0.49034246328116293,0.8708073741997225,0.49034246328116293
KANK1,685,1433,41.97750473022461,0.022163898,0.02419121619340999,0.4903500422718694,0.8708073741997225,9086,0,3,0.0022709018,4558,9086,0.008558698,0.016033024,-4.1819178e-05,0.025012989,-2.8982759e-06,Background,0.02419121619340999,0.4903500422718694,0.8708073741997225,0.4903500422718694
COG7,652,807,41.59779357910156,0.021636007,0.024186285069592365,0.49035200893022435,0.8708073741997225,9087,0,3,0.0022946405,4262,9087,0.013933921,0.0140788,-0.00026632007,0.02087678,-0.00024359673,Background,0.024186285069592365,0.49035200893022435,0.8708073741997225,0.49035200893022435
TRA2A,701,200,41.29466247558594,0.022403887,0.024068139783140395,0.49039912836355837,0.8708073741997225,9088,0,3,0.0016149553,12339,9088,0.010031893,1.9298865e-05,-1.6123522e-05,0.040070653,-9.106472e-06,Background,0.024068139783140395,0.49039912836355837,0.8708073741997225,0.49039912836355837
FGF4,663,212,30.02491569519043,0.021813812,0.024059642122338572,0.49040251745833163,0.8708073741997225,9089,0,4,0.0017941981,10022,9089,0.00040962314,0.0149917975,-0.00058125984,0.03394301,1.399219e-05,Background,0.024059642122338572,0.49040251745833163,0.8708073741997225,0.49040251745833163
SLC39A1,709,324,40.68751525878906,0.02251805,0.023864178047464466,0.49048047395849753,0.8708073741997225,9090,0,3,0.0017177784,10765,9090,0.01097065,-0.00071355794,-0.00048227422,0.040331744,0.0002453234,Background,0.023864178047464466,0.49048047395849753,0.8708073741997225,0.49048047395849753
SDR39U1,711,293,40.9837646484375,0.022543041,0.023645455306551686,0.49056770709143693,0.8708073741997225,9091,0,2,0.0015975928,12713,9091,0.008307503,-0.0013434477,-0.00030176155,0.04390708,-0.0001616031,Background,0.023645455306551686,0.49056770709143693,0.8708073741997225,0.49056770709143693
UCN2,712,172,35.65262222290039,0.022556962,0.02361213188833083,0.4905809975012242,0.8708073741997225,9092,0,3,0.0017775267,10178,9092,0.021801159,-0.0014958922,-0.0012306222,0.031008873,0.00035538338,Background,0.02361213188833083,0.4905809975012242,0.8708073741997225,0.4905809975012242
B3GNT8,707,407,34.09755325317383,0.022474948,0.02315346595372362,0.4907639287173748,0.8708073741997225,9093,0,4,0.0018418387,9501,9093,0.0003854601,0.02053437,-0.00030911062,0.029550372,9.4419345e-05,Background,0.02315346595372362,0.4907639287173748,0.8708073741997225,0.4907639287173748
METTL21C,696,308,41.27942657470703,0.022310564,0.023118374197733247,0.4907779245562489,0.8708073741997225,9094,0,3,0.0017536748,10414,9094,0.019167569,-0.00012369685,-0.00030476414,0.030850423,0.00029840693,Background,0.023118374197733247,0.4907779245562489,0.8708073741997225,0.4907779245562489
TECTB,717,333,41.036338806152344,0.022618797,0.023065834321636863,0.49079887934646205,0.8708073741997225,9095,0,3,0.0022971935,4216,9095,0.012373757,0.02247939,-5.6801364e-06,0.015890434,-0.00016073324,Background,0.023065834321636863,0.49079887934646205,0.8708073741997225,0.49079887934646205
DHRS9,718,320,40.3800163269043,0.022630353,0.022918935054096024,0.4908574681866566,0.8708073741997225,9096,0,4,0.0022422045,4800,9096,0.012412189,0.001431928,-0.0001587132,0.036523964,0.00039364398,Background,0.022918935054096024,0.4908574681866566,0.8708073741997225,0.4908574681866566
CPN1,675,477,41.55055236816406,0.02198263,0.022895915460586946,0.4908666492665823,0.8708073741997225,9097,0,4,0.0018215626,9747,9097,0.0005105301,0.016509488,-0.00013399776,0.03226433,4.315749e-06,Background,0.022895915460586946,0.4908666492665823,0.8708073741997225,0.4908666492665823
PLEKHA5,616,1349,41.57460021972656,0.020985901,0.022866832701620782,0.49087824857191636,0.8708073741997225,9098,1,5,0.0018700655,9124,9098,0.00021454878,0.012637056,0.00024209078,0.03377195,6.0254708e-05,Background,0.022866832701620782,0.49087824857191636,0.8708073741997225,0.49087824857191636
FGF9,716,210,36.82498550415039,0.02259545,0.022602867229947535,0.4909835283471534,0.8708073741997225,9099,0,3,0.001523105,13493,9099,0.0008690626,0.00037383847,-6.28517e-05,0.049370486,-2.5572255e-05,Background,0.022602867229947535,0.4909835283471534,0.8708073741997225,0.4909835283471534
BPGM,714,268,42.124271392822266,0.022566061,0.022579225430095523,0.49099295765424317,0.8708073741997225,9100,1,5,0.0017149013,10791,9100,0.0013122458,0.00043345522,0.00029108254,0.04841312,9.343028e-06,Background,0.022579225430095523,0.49099295765424317,0.8708073741997225,0.49099295765424317
CDYL2,698,521,41.15311813354492,0.022324217,0.02227453464632454,0.4911144811250019,0.8708073741997225,9101,1,5,0.002323387,3763,9101,0.01055382,0.0006776983,0.0006084759,0.037861913,0.00021656603,Background,0.02227453464632454,0.4911144811250019,0.8708073741997225,0.4911144811250019
ATXN1,679,884,41.68690490722656,0.02203153,0.022186763619027803,0.4911494880474634,0.8708073741997225,9102,0,3,0.0017552535,10395,9102,0.0003152201,0.015995342,-1.8812716e-06,0.032987367,-3.204681e-05,Background,0.022186763619027803,0.4911494880474634,0.8708073741997225,0.4911494880474634
RTN4IP1,705,407,41.77528381347656,0.022425119,0.022103211066574584,0.49118281252109225,0.8708073741997225,9103,0,3,0.0020011247,6854,9103,0.0013986074,0.019233353,-0.0002800012,0.02999503,-0.00020289794,Background,0.022103211066574584,0.49118281252109225,0.8708073741997225,0.49118281252109225
TRAF6,704,525,44.59893035888672,0.022407813,0.02197367456949586,0.49123447755839983,0.8708073741997225,9104,0,3,0.0019475741,7760,9104,0.0010541582,0.020100707,-0.00025157398,0.029223256,-2.1150336e-05,Background,0.02197367456949586,0.49123447755839983,0.8708073741997225,0.49123447755839983
SSBP3,709,288,41.048004150390625,0.022477372,0.02176132187185759,0.4913191737749298,0.8708073741997225,9105,0,3,0.0019247811,8162,9105,0.0009294243,0.021080244,-5.587237e-05,0.028308708,-1.5757978e-06,Background,0.02176132187185759,0.4913191737749298,0.8708073741997225,0.4913191737749298
IP6K2,712,428,41.98369598388672,0.022515234,0.021452304412929793,0.4914424251306126,0.8708073741997225,9106,0,3,0.0019524827,7662,9106,0.0010796326,0.020281848,-0.00013410673,0.029303446,-0.00018523075,Background,0.021452304412929793,0.4914424251306126,0.8708073741997225,0.4914424251306126
RECQL4,663,1331,42.12997817993164,0.021758897,0.021276884672769388,0.4915123915119337,0.8708073741997225,9107,0,2,0.0016223666,12166,9107,-0.00040707877,0.030405661,-0.00019946974,0.018969622,-0.000114353374,Background,0.021276884672769388,0.4915123915119337,0.8708073741997225,0.4915123915119337
ELL2,696,652,42.634803771972656,0.022274649,0.021271884087274467,0.49151438600551,0.8708073741997225,9108,1,5,0.0014691375,13998,9108,0.0008537875,0.00010944484,4.0099025e-05,0.048784986,1.9330531e-05,Background,0.021271884087274467,0.49151438600551,0.8708073741997225,0.49151438600551
PGR,657,1057,41.14988327026367,0.021660442,0.02125101622569504,0.4915227091963367,0.8708073741997225,9109,0,3,0.0018437428,9474,9109,0.0005894527,0.028808825,-0.00017134473,0.019333132,-0.00012584217,Background,0.02125101622569504,0.4915227091963367,0.8708073741997225,0.4915227091963367
PRAMEF19,134,503,43.20137405395508,-0.0045680394,0.021123990425335266,0.49157337378556376,0.8708073741997225,9110,0,1,0.0012123504,16380,9110,0.00705019,-1.3933854e-09,0.0,-0.017264623,0.0,Background,0.021123990425335266,0.49157337378556376,0.8708073741997225,0.49157337378556376
FAM221B,677,469,40.593875885009766,0.021976436,0.020975525364958395,0.49163258965475465,0.8708073741997225,9111,0,4,0.00218189,5142,9111,0.00089842454,0.01620797,-8.504372e-05,0.03164036,0.00047909468,Background,0.020975525364958395,0.49163258965475465,0.8708073741997225,0.49163258965475465
RPSA,652,308,41.01041793823242,0.02156871,0.02079315520111764,0.49170532895913394,0.8708073741997225,9112,0,4,0.0019961002,6918,9112,0.0007249974,0.027984647,0.00018834043,0.01934063,-9.516254e-06,Background,0.02079315520111764,0.49170532895913394,0.8708073741997225,0.49170532895913394
ATP23,694,265,41.88874053955078,0.022231204,0.020592147974243406,0.49178550207413196,0.8708073741997225,9113,0,4,0.0023724327,3031,9113,0.0020488717,0.018181453,0.00044011883,0.029275125,-0.0002350714,Background,0.020592147974243406,0.49178550207413196,0.8708073741997225,0.49178550207413196
