gene,taxa_count,codon_length,fn,max_lrt,psi_contrast,max_rho_contrast,p_evd_track_a,max_synergy_contrast,top3_synergy_contrast,best_site_codon,best_site_lrt,best_site_rho,valid_clades,pos_clades,pos_delta_sum,net_delta,delta_rodents,delta_camelids,delta_bovids,z_track_b,z_score,p_track_b,q_track_b,rank_track_b,q_track_a,rank_track_a,p_combined,p_value,fdr_q,psi_score,psi_track_b,max_rho_track_a,composite_rank,tier
HYAL4,689,488,0.2587147653102875,43.1344108581543,0.02986070876908747,0.2182178944349289,2.7656381630390748e-06,4.039583206176758,3.761404275894165,5,39.65359115600586,0.10187181830406189,3,3,0.0829988382998924,0.0829988382998924,0.048142507361168214,0.021777740842183764,0.01307859009654042,1.508749306193831,1.508749306193831,0.06568143002334373,0.9016809216775266,659,4.895207257299487e-06,9190,5.531046745499424e-06,5.531046745499424e-06,9.790008154674479e-06,0.02986070876908747,0.02986070876908747,0.2182178944349289,8580,Tier 0: Core Bottleneck Transducer
DPP10,593,799,0.21690547466278076,41.88372802734375,0.024571792801226216,0.2357022911310196,2.7668341568098153e-06,6.732292652130127,5.076075077056885,380,41.504154205322266,0.1622076779603958,3,3,0.05672552499677115,0.05672552499677115,0.02969017496228432,0.01967141931180219,0.007363930722684642,0.16933961137499462,0.16933961137499462,0.4327647602475066,0.9016809216775266,7565,4.8967790620298375e-06,6680,5.533657999379216e-06,5.533657999379216e-06,9.793539869782896e-06,0.024571792801226216,0.024571792801226216,0.2357022911310196,8581,Tier 0: Core Bottleneck Transducer
TGIF2,718,273,0.10962072014808655,37.89269256591797,0.01670835919571369,0.20677363872528076,2.769072158616257e-06,2.179957628250122,1.9285173416137695,136,13.490121841430664,0.16159658133983612,3,2,0.05173220782864511,0.0517217366780117,0.04739997634072188,0.004332231487923234,-1.0471150633410734e-05,-0.7810714590253073,-0.7810714590253073,0.7826197664019762,0.9736375790329469,12780,4.900194471007066e-06,10083,5.538203540322861e-06,5.538203540322861e-06,9.800493744143961e-06,0.01670835919571369,0.01670835919571369,0.20677363872528076,8582,Tier 0: Core Bottleneck Transducer
TNFRSF11A,643,655,0.39863842725753784,47.943355560302734,0.029933915873033293,0.22780857980251312,2.7786141153518685e-06,3.9280428886413574,3.247976303100586,405,31.174331665039062,0.1260024756193161,3,3,0.07996912129228237,0.07996912129228237,0.05650088897454756,0.022785717641917076,0.0006825146758177242,1.2720551971588876,1.2720551971588876,0.10167675411122562,0.9016809216775266,1259,4.915985805507367e-06,8478,5.557081567297839e-06,5.557081567297839e-06,9.831712130859647e-06,0.029933915873033293,0.029933915873033293,0.22780857980251312,8583,Tier 0: Core Bottleneck Transducer
FAM227B,618,526,0.3929828703403473,40.81196975708008,0.03007553082228819,0.2314751297235489,2.779733002111924e-06,4.338034152984619,3.9500133991241455,277,36.941734313964844,0.11742909252643585,3,3,0.07068356823971395,0.07068356823971395,0.0423380254698867,0.017130958553476305,0.011214584216350933,1.1617085540617573,1.1617085540617573,0.12267693493936738,0.9016809216775266,1616,4.917418194657276e-06,8199,5.5593463342829e-06,5.5593463342829e-06,9.834624690153328e-06,0.03007553082228819,0.03007553082228819,0.2314751297235489,8584,Tier 0: Core Bottleneck Transducer
SUOX,711,555,0.25894248485565186,46.87215805053711,0.02188591083001625,0.21438653767108917,2.783498503984092e-06,1.7199194431304932,1.590460181236267,397,40.051429748535156,0.042942773550748825,3,3,0.05768473012779404,0.05768473012779404,0.03680514162239828,0.007219622875451105,0.013659965629944659,0.1583502347671467,0.1583502347671467,0.4370904129106529,0.9016809216775266,7648,4.92353167352843e-06,9558,5.566987259120193e-06,5.566987259120193e-06,9.847046103016027e-06,0.02188591083001625,0.02188591083001625,0.21438653767108917,8585,Tier 0: Core Bottleneck Transducer
PAN3,657,927,0.14919093251228333,41.80866622924805,0.018794381004169584,0.2233193814754486,2.78918270746338e-06,2.5590314865112305,2.223932981491089,32,22.713787078857422,0.11266423761844635,3,3,0.04206193267022465,0.04206193267022465,0.03758778873004227,0.0002164863553200079,0.004257657584862377,-0.5615514490543505,-0.5615514490543505,0.7127891663209975,0.953074265624726,11888,4.933037269039793e-06,8784,5.5784040209339025e-06,5.5784040209339025e-06,9.866142817891997e-06,0.018794381004169584,0.018794381004169584,0.2233193814754486,8586,Tier 0: Core Bottleneck Transducer
CYP2U1,692,608,0.30106496810913086,42.18259811401367,0.023912220162141173,0.2182816118001938,2.807703660807365e-06,4.774421215057373,3.0954411029815674,341,35.56108856201172,0.13425970077514648,3,2,0.04239607928142209,0.04229812590773529,0.04204219429811571,-9.795337368680302e-05,0.00035388498330638174,0.4552778583888947,0.4552778583888947,0.3244546766868134,0.9016809216775266,5583,4.96524170913548e-06,9146,5.615376851397791e-06,5.615376851397791e-06,9.930429533669768e-06,0.023912220162141173,0.023912220162141173,0.2182816118001938,8587,Tier 0: Core Bottleneck Transducer
STAT5B,525,800,0.15598748624324799,41.17835998535156,0.020061727119461126,0.2476162612438202,2.8135133811702002e-06,2.813006639480591,2.1564276218414307,252,24.549060821533203,0.11458714306354523,3,2,0.0623604844479102,0.055909453687249026,0.041796363739012736,0.020564120708897463,-0.006451030760661179,-0.7321293954743296,-0.7321293954743296,0.7679552032714706,0.9678370351165648,12616,4.974962495619015e-06,5955,5.627082452497323e-06,5.627082452497323e-06,9.950023464713906e-06,0.020061727119461126,0.020061727119461126,0.2476162612438202,8588,Tier 0: Core Bottleneck Transducer
SLC24A1,700,1174,0.46507319808006287,42.69046401977539,0.031504638075213025,0.22073183953762054,2.8279013624708268e-06,4.076197624206543,3.4739198684692383,5,24.417390823364258,0.16693828999996185,3,3,0.07696455946572398,0.07696455946572398,0.059627512300814846,0.01086147308469634,0.00647557408021279,1.8681333547923815,1.8681333547923815,0.030871742681115737,0.9016809216775266,237,4.999847844243984e-06,8979,5.655286316463837e-06,5.655286316463837e-06,9.998782656707996e-06,0.031504638075213025,0.031504638075213025,0.22073183953762054,8589,Tier 0: Core Bottleneck Transducer
CSF2RB,546,951,0.6214088797569275,40.7532958984375,0.03527159708968991,0.24957209825515747,2.8300982811199774e-06,6.2873687744140625,4.33905029296875,490,25.192594528198242,0.24957209825515747,2,2,0.0564949106571371,0.0564949106571371,0.05615130040148632,,0.00034361025565077816,1.5394009167520646,1.5394009167520646,0.061853225189829705,0.9016809216775266,610,5.003175747143389e-06,5856,5.659940858548929e-06,5.659940858548929e-06,1.0005899449736264e-05,0.03527159708968991,0.03527159708968991,0.24957209825515747,8590,Tier 0: Core Bottleneck Transducer
RGS5,696,202,0.1288045346736908,41.947628021240234,0.01599788655672537,0.2103791981935501,2.8435491899848863e-06,1.041896104812622,0.8966051936149597,80,4.952467441558838,0.2103791981935501,3,3,0.04925052646794986,0.04925052646794986,0.026646492866782986,0.014216087979003984,0.008387945622162891,-0.9598547015529562,-0.9598547015529562,0.8314358264511437,0.9879552829065976,13381,5.0263960112017445e-06,9833,5.687185177571941e-06,5.687185177571941e-06,1.005294545007158e-05,0.01599788655672537,0.01599788655672537,0.2103791981935501,8591,Tier 0: Core Bottleneck Transducer
ACSM2B,494,591,0.4275661110877991,41.73051452636719,0.019644342966617018,0.2584819793701172,2.8458407903702003e-06,2.196058511734009,1.8142446279525757,257,10.977067947387695,0.2000587433576584,2,2,0.024900786680568086,0.024900786680568086,,0.013179415766845398,0.011721370913722688,-0.8759677570045502,-0.8759677570045502,0.8094762187957647,0.9815170709347025,13111,5.029757354932953e-06,5109,5.691756193859643e-06,5.691756193859643e-06,1.0059493950450715e-05,0.019644342966617018,0.019644342966617018,0.2584819793701172,8592,Tier 0: Core Bottleneck Transducer
RAP1GDS1,678,614,0.1363639086484909,41.646751403808594,0.022682002765154863,0.2182135283946991,2.846083454234703e-06,3.2342944145202637,3.108992338180542,69,26.809839248657227,0.12063834071159363,3,3,0.061521521239720094,0.061521521239720094,0.046177591813644225,0.00046613284754055387,0.014877796578535316,0.18197818299321863,0.18197818299321863,0.4277999237299378,0.9016809216775266,7483,5.029757354932953e-06,9310,5.692155161773904e-06,5.692155161773904e-06,1.0059493950450715e-05,0.022682002765154863,0.022682002765154863,0.2182135283946991,8593,Tier 0: Core Bottleneck Transducer
FAM110B,688,372,0.2651548385620117,44.7934684753418,0.018469773124696064,0.21578776836395264,2.847136915218616e-06,4.661424160003662,2.690624237060547,289,40.742218017578125,0.11441262066364288,3,2,0.03501690364410057,0.03493068894765947,0.034632987275657744,0.0003839163684428219,-8.621469644109555e-05,-0.534410962730237,-0.534410962730237,0.7034713820281343,0.9517514716728708,11749,5.031059896863302e-06,9468,5.69431169050727e-06,5.69431169050727e-06,1.0062186694717225e-05,0.018469773124696064,0.018469773124696064,0.21578776836395264,8594,Tier 0: Core Bottleneck Transducer
SGSH,681,520,0.2405180186033249,40.09445571899414,0.0235136496428501,0.21821792423725128,2.8562509773788783e-06,3.526628017425537,3.302495241165161,286,25.346033096313477,0.13913924992084503,3,3,0.07616940880153394,0.07616940880153394,0.03956998486019142,0.025315129753369872,0.011284294187972646,0.34044275183605405,0.34044275183605405,0.3667615639971308,0.9016809216775266,6410,5.046363702218336e-06,9151,5.712479150599137e-06,5.712479150599137e-06,1.0092782953513568e-05,0.0235136496428501,0.0235136496428501,0.21821792423725128,8595,Tier 0: Core Bottleneck Transducer
SLC6A8,579,686,0.1444384902715683,34.24343490600586,0.020860179064124486,0.23410721123218536,2.8564322842745294e-06,1.7234413623809814,1.4553742408752441,65,13.327638626098633,0.12931333482265472,3,3,0.06353417927674967,0.06353417927674967,0.047833737426498,0.013957901303638267,0.0017425405466134013,-0.4541064412315321,-0.4541064412315321,0.6751238912919099,0.9429435937755944,11384,5.046363702218336e-06,7768,5.7128960114227745e-06,5.7128960114227745e-06,1.0092782953513568e-05,0.020860179064124486,0.020860179064124486,0.23410721123218536,8596,Tier 0: Core Bottleneck Transducer
FAM161A,681,722,0.42463696002960205,47.565555572509766,0.02528079872061497,0.22228707373142242,2.857064284475343e-06,7.269583702087402,4.5294365882873535,105,41.678306579589844,0.1744212806224823,3,3,0.048783387135669196,0.048783387135669196,0.038336861962267904,0.00035853017576926955,0.010087994997632023,0.6535430419473757,0.6535430419473757,0.25670312522051997,0.9016809216775266,4278,5.046919467076764e-06,8874,5.714079396368366e-06,5.714079396368366e-06,1.0093752072242752e-05,0.02528079872061497,0.02528079872061497,0.22228707373142242,8597,Tier 0: Core Bottleneck Transducer
LRRC59,735,316,0.13091707229614258,40.81965637207031,0.01954337565746109,0.20643118023872375,2.8577712591546204e-06,1.1808910369873047,1.1298023462295532,218,11.444679260253906,0.10318253189325333,3,3,0.0716115789232862,0.0716115789232862,0.047850801319553965,0.018617004702871576,0.005143772900860672,-0.20160548081250743,-0.20160548081250743,0.5798874199283611,0.9190571798468318,10031,5.047607533943398e-06,10153,5.715555673635464e-06,5.715555673635464e-06,1.0095238303799586e-05,0.01954337565746109,0.01954337565746109,0.20643118023872375,8598,Tier 0: Core Bottleneck Transducer
SLC25A10,695,310,0.16457876563072205,33.11007308959961,0.025002822492921722,0.21123357117176056,2.8648968313263617e-06,2.595620632171631,1.9478498697280884,77,16.043529510498047,0.16178613901138306,3,3,0.08872784580994278,0.08872784580994278,0.06544248758725231,0.013617039209053687,0.009668319013636774,0.6643476666351503,0.6643476666351503,0.2532339097506242,0.9016809216775266,4203,5.059631191612701e-06,9740,5.729743129956333e-06,5.729743129956333e-06,1.011917313854334e-05,0.025002822492921722,0.025002822492921722,0.21123357117176056,8599,Tier 0: Core Bottleneck Transducer
CTIF,669,605,0.19295956194400787,41.01063919067383,0.02541453593459357,0.22021549940109253,2.8675120971616836e-06,3.5297813415527344,2.9370615482330322,112,36.49058151245117,0.09673129767179489,3,3,0.07643704519249192,0.07643704519249192,0.062171960956644984,0.003480010343418643,0.010785073892428292,0.6249273352320748,0.6249273352320748,0.26600937533079244,0.9016809216775266,4460,5.063687510536513e-06,9018,5.734977481963721e-06,5.734977481963721e-06,1.0127292532565877e-05,0.02541453593459357,0.02541453593459357,0.22021549940109253,8600,Tier 0: Core Bottleneck Transducer
PRCC,678,511,0.15475612878799438,40.96186065673828,0.018116074960226703,0.2182178944349289,2.8724085823150224e-06,3.9368340969085693,3.1645925045013428,402,18.77621841430664,0.20967130362987518,3,2,0.04531550719521857,0.04098606683467,0.038461434072363146,0.006854073122855425,-0.0043294403605485645,-0.6236715139099954,-0.6236715139099954,0.7335783327590153,0.9574696676135563,12182,5.071432042810641e-06,9190,5.744863914691756e-06,5.744863914691756e-06,1.0142698138201975e-05,0.018116074960226703,0.018116074960226703,0.2182178944349289,8601,Tier 0: Core Bottleneck Transducer
TMEM102,688,527,0.289756178855896,41.30752944946289,0.027006194109010406,0.2182178944349289,2.8725356589655744e-06,2.595146656036377,2.2683072090148926,358,27.677230834960938,0.09376467764377594,3,3,0.06788692167756703,0.06788692167756703,0.05284480307436156,0.006449095324668165,0.008593023278537313,0.9926371480881193,0.9926371480881193,0.1604434072924007,0.9016809216775266,2341,5.071432042810641e-06,9190,5.744977322807987e-06,5.744977322807987e-06,1.0142698138201975e-05,0.027006194109010406,0.027006194109010406,0.2182178944349289,8602,Tier 0: Core Bottleneck Transducer
TMEM81,726,260,0.22189827263355255,40.77915573120117,0.02495250501344135,0.2090931087732315,2.8805163436591516e-06,2.654987096786499,2.4417076110839844,152,32.35551452636719,0.08205670863389969,3,3,0.07368799509056975,0.07368799509056975,0.05165692431594979,0.011645899620457284,0.010385171154162678,0.7895573049108594,0.7895573049108594,0.21489317540576086,0.9016809216775266,3431,5.084957240388644e-06,9913,5.760967568990694e-06,5.760967568990694e-06,1.0169799527806376e-05,0.02495250501344135,0.02495250501344135,0.2090931087732315,8603,Tier 0: Core Bottleneck Transducer
KRTAP3-2,612,116,0.12704557180404663,41.706050872802734,0.022530125133998213,0.22048647701740265,2.884334208447698e-06,1.4666478633880615,1.3237541913986206,80,20.00042152404785,0.0733308494091034,3,3,0.09923723525325936,0.09923723525325936,0.05159236273915995,0.033132645688118675,0.014512226825980743,-0.08259410148727028,-0.08259410148727028,0.5329128542088828,0.9074583834189883,9323,5.091131651234281e-06,8998,5.768673840667038e-06,5.768673840667038e-06,1.0182272875955362e-05,0.022530125133998213,0.022530125133998213,0.22048647701740265,8604,Tier 0: Core Bottleneck Transducer
STAMBPL1,700,442,0.17941853404045105,42.09636688232422,0.022938958330413563,0.21438173949718475,2.8859067326846263e-06,3.1529440879821777,3.0093955993652344,424,35.105316162109375,0.08981386572122574,3,3,0.07197771468370195,0.07197771468370195,0.05354935217374188,0.005067200284637593,0.01336116222532248,0.3106380520747443,0.3106380520747443,0.37803789797142495,0.9016809216775266,6596,5.093341885856983e-06,9559,5.771792372433193e-06,5.771792372433193e-06,1.0186646544753888e-05,0.022938958330413563,0.022938958330413563,0.21438173949718475,8605,Tier 0: Core Bottleneck Transducer
DLX1,721,257,0.0489979162812233,41.73078155517578,0.011570965049897736,0.20343302190303802,2.8947091433562174e-06,0.9264382719993591,0.6681492328643799,225,7.720005512237549,0.12000486999750137,3,3,0.0714754518018931,0.0714754518018931,0.04895104193958113,0.009514957600592058,0.01300945226171992,-1.735006750893703,-1.735006750893703,0.9586301952648222,0.9999549619648568,14873,5.10831025298156e-06,10527,5.789821125368189e-06,5.789821125368189e-06,1.0217331397708568e-05,0.011570965049897736,0.011570965049897736,0.20343302190303802,8606,Tier 0: Core Bottleneck Transducer
SKIDA1,629,996,0.22927352786064148,41.61916732788086,0.02791538443624579,0.23078615963459015,2.9004288798984233e-06,9.135992050170898,6.380015850067139,659,41.4005126953125,0.22067339718341827,3,3,0.0635905247049223,0.0635905247049223,0.05432151966367972,0.007526873281830326,0.0017421317594122454,0.8647777122281775,0.8647777122281775,0.19358040318099873,0.9016809216775266,2993,5.117835888401391e-06,8317,5.800781834652824e-06,5.800781834652824e-06,1.0235537806123616e-05,0.02791538443624579,0.02791538443624579,0.23078615963459015,8607,Tier 0: Core Bottleneck Transducer
TIA1,690,394,0.07306279987096786,41.77061462402344,0.01513464030917248,0.2106008678674698,2.9019464762073432e-06,3.321199893951416,2.4547924995422363,368,20.54875373840332,0.16162537038326263,3,3,0.06889381154893633,0.06889381154893633,0.03835940851632156,0.016936534213690492,0.01359786881892428,-1.127263896438365,-1.127263896438365,0.8701845389285163,0.9999549619648568,13833,5.11994551394771e-06,9806,5.804015423049869e-06,5.804015423049869e-06,1.0240107104581992e-05,0.01513464030917248,0.01513464030917248,0.2106008678674698,8608,Tier 0: Core Bottleneck Transducer
ELF4,675,695,0.2797641456127167,42.009098052978516,0.027342587760077478,0.2219005674123764,2.9129757655961553e-06,5.136389255523682,4.09092378616333,483,32.3006706237793,0.15901803970336914,3,3,0.07272635024325881,0.07272635024325881,0.05394879713895127,0.008157840085894525,0.010619713018413015,0.98983648147463,0.98983648147463,0.16112702509524168,0.9016809216775266,2357,5.1388344250503575e-06,8902,5.8258553599643825e-06,5.8258553599643825e-06,1.027749919265879e-05,0.027342587760077478,0.027342587760077478,0.2219005674123764,8609,Tier 0: Core Bottleneck Transducer
STX1A,717,299,0.07058200240135193,39.580440521240234,0.016395361193600272,0.20429541170597076,2.9294191686068215e-06,2.7273473739624023,2.135432243347168,281,24.6788387298584,0.1105135977268219,3,2,0.07785518900324236,0.05570303075541551,0.06230168062933558,-0.02215215824782685,0.015553508373906776,-0.8415997723515763,-0.8415997723515763,0.7999939916209982,0.9783625932676374,13001,5.167263922175675e-06,10379,5.858912548006856e-06,5.858912548006856e-06,1.0334605328042352e-05,0.016395361193600272,0.016395361193600272,0.20429541170597076,8610,Tier 0: Core Bottleneck Transducer
RABGEF1,672,304,0.09526084363460541,46.26506042480469,0.01847896073648751,0.21312783658504486,2.929741148327906e-06,7.930802345275879,4.39628267288208,197,41.74488067626953,0.18998263776302338,3,3,0.07148987424929769,0.07148987424929769,0.04830563460223591,0.008460953019053951,0.014723286628007834,-0.5756949710266747,-0.5756949710266747,0.7175893124328567,0.9535455362774868,11964,5.167263922175675e-06,9630,5.859526228446654e-06,5.859526228446654e-06,1.0334605328042352e-05,0.01847896073648751,0.01847896073648751,0.21312783658504486,8611,Tier 0: Core Bottleneck Transducer
TSTD1,667,75,0.11246999353170395,36.43084716796875,0.02663793262698587,0.21040309965610504,2.9311693048435567e-06,1.7575103044509888,1.2811083793640137,22,8.62186050415039,0.20384350419044495,3,3,0.09913980716860234,0.09913980716860234,0.08178980153446064,0.010173712247524372,0.00717629338661732,0.8288454596395839,0.8288454596395839,0.2035959303755549,0.9016809216775266,3196,5.169209399624285e-06,9830,5.862266046319231e-06,5.862266046319231e-06,1.0338290831463596e-05,0.02663793262698587,0.02663793262698587,0.21040309965610504,8612,Tier 0: Core Bottleneck Transducer
MYO1G,686,1043,0.2977065443992615,40.0531120300293,0.023321530586421224,0.22113589942455292,2.932722952162153e-06,5.094045639038086,3.4573543071746826,656,27.169300079345703,0.1874927133321762,3,3,0.0616602576898212,0.0616602576898212,0.03976165073006577,0.012314482243832296,0.00958412471592314,0.32574862119858444,0.32574862119858444,0.3723072772251014,0.9016809216775266,6505,5.171375728000248e-06,8953,5.865422982032076e-06,5.865422982032076e-06,1.0342711036299213e-05,0.023321530586421224,0.023321530586421224,0.22113589942455292,8613,Tier 0: Core Bottleneck Transducer
HACD4,712,235,0.13721518218517303,36.15317916870117,0.01999701914187946,0.20936886966228485,2.9340265984148373e-06,3.3803255558013916,2.39434814453125,67,32.73529815673828,0.10326240211725235,3,3,0.05818737100709084,0.05818737100709084,0.052474800738025414,0.0018730612036568963,0.0038395090654085337,-0.18712947117125783,-0.18712947117125783,0.5742204391853473,0.9175449453981792,9950,5.173100788954969e-06,9903,5.868066041969655e-06,5.868066041969655e-06,1.0346224225695e-05,0.01999701914187946,0.01999701914187946,0.20936886966228485,8614,Tier 0: Core Bottleneck Transducer
MYO1D,689,1025,0.17066165804862976,42.78693389892578,0.019016598589488707,0.2182178795337677,2.951451656936803e-06,4.228089332580566,2.7074365615844727,21,25.868154525756836,0.16344766318798065,3,3,0.06785806784040038,0.06785806784040038,0.02481871419578081,0.01792171159993399,0.025117642044685588,-0.4337644491488443,-0.4337644491488443,0.667770249969794,0.9421003892200062,11269,5.203040408040109e-06,9239,5.902935167390044e-06,5.902935167390044e-06,1.0405994890090712e-05,0.019016598589488707,0.019016598589488707,0.2182178795337677,8615,Tier 0: Core Bottleneck Transducer
CHST8,700,450,0.23449748754501343,38.79474639892578,0.02462711022964871,0.21415425837039948,2.9516619170139484e-06,4.9107255935668945,3.402078866958618,43,38.79474639892578,0.12658223509788513,3,3,0.06735306471557859,0.06735306471557859,0.05328000630367176,0.0055389345460276065,0.008534123865879217,0.6175942694057667,0.6175942694057667,0.26842141152477134,0.9016809216775266,4510,5.203040408040109e-06,9568,5.903275088592341e-06,5.903275088592341e-06,1.0405994890090712e-05,0.02462711022964871,0.02462711022964871,0.21415425837039948,8616,Tier 0: Core Bottleneck Transducer
NDUFA11,714,147,0.1865970492362976,33.13254928588867,0.023625035722080273,0.20677806437015533,2.9539868219675106e-06,2.1381614208221436,2.009939193725586,43,33.13254928588867,0.06453356146812439,3,3,0.08033201735605458,0.08033201735605458,0.06489157536832643,0.010332902875155044,0.005107539112573106,0.4913215755240365,0.4913215755240365,0.31159951115083284,0.9016809216775266,5337,5.206561408855273e-06,10076,5.907936784510515e-06,5.907936784510515e-06,1.041305785098295e-05,0.023625035722080273,0.023625035722080273,0.20677806437015533,8617,Tier 0: Core Bottleneck Transducer
LONRF2,415,829,0.4475923180580139,42.360687255859375,0.03291903782407514,0.28317734599113464,2.9626259657900766e-06,5.84337854385376,4.460611820220947,412,36.97480010986328,0.15803678333759308,2,2,0.04433579364294101,0.04433579364294101,0.0374852575514828,0.0068505360914582125,,0.45169628124198846,0.45169628124198846,0.3257438988061322,0.9016809216775266,5604,5.221209582804502e-06,3887,5.925218313163061e-06,5.925218313163061e-06,1.0442359917899874e-05,0.03291903782407514,0.03291903782407514,0.28317734599113464,8618,Tier 0: Core Bottleneck Transducer
FOLR3,372,249,0.29555875062942505,30.618881225585938,0.026185703957247983,0.2886751592159271,2.9668665362136866e-06,3.2640299797058105,2.70516300201416,167,20.06048011779785,0.16270945966243744,2,2,0.05531931378340045,0.05531931378340045,,0.03767934179907326,0.017639971984327197,-0.50656043686923,-0.50656043686923,0.6937683630713946,0.9484634765743345,11627,5.228103505020239e-06,3047,5.9337716234453275e-06,5.9337716234453275e-06,1.045627494323182e-05,0.026185703957247983,0.026185703957247983,0.2886751592159271,8619,Tier 0: Core Bottleneck Transducer
CEP44,714,422,0.28382816910743713,44.5473518371582,0.027773017009479255,0.213306725025177,2.969574680100229e-06,4.976861000061035,3.4414303302764893,334,41.19073486328125,0.12082476913928986,3,2,0.07087976533892892,0.0691825770738305,0.05383837183747943,0.01704139350144949,-0.0016971882650984235,1.2598975081654231,1.2598975081654231,0.10385316888641855,0.9016809216775266,1291,5.231716056907882e-06,9613,5.938985609355019e-06,5.938985609355019e-06,1.0463143622021585e-05,0.027773017009479255,0.027773017009479255,0.213306725025177,8620,Tier 0: Core Bottleneck Transducer
STEAP1,706,345,0.20656171441078186,41.59049987792969,0.0245415022165645,0.21258936822414398,2.9724080993968167e-06,3.937906265258789,2.77095890045166,257,18.52353286743164,0.21258936822414398,3,3,0.07028172256022563,0.07028172256022563,0.051565256387153424,0.013398056949722415,0.005318409223349787,0.6273009840744451,0.6273009840744451,0.2652309792470385,0.9016809216775266,4446,5.236127717749766e-06,9653,5.944765759102744e-06,5.944765759102744e-06,1.0472166582066655e-05,0.0245415022165645,0.0245415022165645,0.21258936822414398,8621,Tier 0: Core Bottleneck Transducer
PMM2,699,252,0.13517192006111145,35.85493850708008,0.016791022421803345,0.21359698474407196,2.977421961794289e-06,7.658506870269775,3.2149813175201416,74,35.85493850708008,0.21359698474407196,3,3,0.056789527615537204,0.056789527615537204,0.03808221199563367,0.004807242873461318,0.013900072746442215,-0.8095363192318551,-0.8095363192318551,0.7908966396765125,0.9746962107749139,12900,5.244378995516694e-06,9595,5.954916152128842e-06,5.954916152128842e-06,1.048888521312159e-05,0.016791022421803345,0.016791022421803345,0.21359698474407196,8622,Tier 0: Core Bottleneck Transducer
UFSP2,643,469,0.20188817381858826,41.884403228759766,0.025422971024512093,0.22430026531219482,2.9800746888130755e-06,3.661875009536743,2.894488573074341,124,21.92660903930664,0.1670059859752655,3,3,0.07756886544371083,0.07756886544371083,0.05439137258583727,0.016152676579508588,0.0070248162783649775,0.5141391945860393,0.5141391945860393,0.3035773380968574,0.9016809216775266,5189,5.248336268193628e-06,8696,5.960109786706802e-06,5.960109786706802e-06,1.0496870359840291e-05,0.025422971024512093,0.025422971024512093,0.22430026531219482,8623,Tier 0: Core Bottleneck Transducer
POU4F1,528,454,0.045933496206998825,30.516807556152344,0.013884558605387244,0.235702246427536,2.980328815441526e-06,6.169293403625488,2.6357061862945557,27,26.174097061157227,0.235702246427536,3,2,0.07249665637457493,0.017002480255963844,0.07140197437523008,-0.05549417611861109,0.0010946819993448594,-1.5963239625948407,-1.5963239625948407,0.9447917586102779,0.9999549619648568,14709,5.248336268193628e-06,7324,5.960976190988454e-06,5.960976190988454e-06,1.0497233518298419e-05,0.013884558605387244,0.013884558605387244,0.235702246427536,8624,Tier 0: Core Bottleneck Transducer
CBY2,624,670,0.3008907437324524,41.203529357910156,0.02283074431728923,0.2291567623615265,2.982987939094499e-06,3.591153621673584,3.0463409423828125,33,27.16612434387207,0.13219234347343445,3,2,0.05950953924033732,0.04512173209314617,0.048975600937895755,-0.014387807147191156,0.010533938302441568,0.009204495888276067,0.009204495888276067,0.4963279892709299,0.9017735867882213,8744,5.252437234950446e-06,8400,5.965975232669063e-06,5.965975232669063e-06,1.0504873333271108e-05,0.02283074431728923,0.02283074431728923,0.2291567623615265,8625,Tier 0: Core Bottleneck Transducer
PGGT1B,698,382,0.09594418853521347,41.17289352416992,0.02448532737354381,0.20976318418979645,2.990429109420853e-06,5.151735782623291,3.690697431564331,367,41.17289352416992,0.12512445449829102,3,2,0.10050400222140925,0.093772898624576,0.07682596777411235,0.023678034447296898,-0.006731103596833246,0.5834363378699947,0.5834363378699947,0.2797998008516991,0.9016809216775266,4730,5.264956576214324e-06,9879,5.980811675965203e-06,5.980811675965203e-06,1.0529831208929989e-05,0.02448532737354381,0.02448532737354381,0.20976318418979645,8626,Tier 0: Core Bottleneck Transducer
ACACA,646,2430,0.2137126624584198,41.987281799316406,0.024228267972996254,0.22759832441806793,2.999041170673436e-06,3.8878936767578125,2.833808660507202,539,17.082260131835938,0.22759832441806793,3,3,0.06172220651855451,0.06172220651855451,0.04642389311570885,0.004694219549639262,0.010604093853206391,0.32542819850980464,0.32542819850980464,0.37242850831805574,0.9016809216775266,6507,5.279534390357356e-06,8489,5.998058396017303e-06,5.998058396017303e-06,1.055902662717838e-05,0.024228267972996254,0.024228267972996254,0.22759832441806793,8627,Tier 0: Core Bottleneck Transducer
MDH1B,711,522,0.3365935981273651,41.85660171508789,0.02741582952608657,0.21523500978946686,3.0019057057917923e-06,2.4382259845733643,2.392979860305786,449,33.763187408447266,0.07221551239490509,3,3,0.0707788404267781,0.0707788404267781,0.04931031235747672,0.008397335908576848,0.01307119216072452,1.178871927826061,1.178871927826061,0.1192245887322016,0.9016809216775266,1558,5.283992109165227e-06,9499,6.003667383291944e-06,6.003667383291944e-06,1.0567730697923382e-05,0.02741582952608657,0.02741582952608657,0.21523500978946686,8628,Tier 0: Core Bottleneck Transducer
