gene,taxa_count,codon_length,fn,max_lrt,psi_contrast,max_rho_contrast,p_evd_track_a,max_synergy_contrast,top3_synergy_contrast,best_site_codon,best_site_lrt,best_site_rho,valid_clades,pos_clades,pos_delta_sum,net_delta,delta_cetacea,delta_xenarthra,delta_tubulidentata,delta_pholidota,z_track_b,z_score,p_track_b,q_track_b,rank_track_b,q_track_a,rank_track_a,p_combined,p_value,fdr_q,psi_score,psi_track_b,max_rho_track_a,composite_rank,tier
PTPDC1,689,800,0.3759693205356598,41.85113525390625,0.04156598942492851,0.30043062567710876,1.1540768340971842e-12,9.295638084411621,5.595628261566162,363,41.571353912353516,0.22360680997371674,4,3,0.14659532800964403,0.12132465664883425,0.05166074508556461,0.06779498106169449,-0.025270671360809776,0.02713960186238495,1.1784380126575316,1.1784380126575316,0.11931101544044154,0.883178887583525,1490,2.5171347200994958e-12,9212,2.308098157044469e-12,2.308098157044469e-12,5.034148365900786e-12,0.04156598942492851,0.04156598942492851,0.30043062567710876,7103,Tier 0: Core Bottleneck Transducer
SLC4A11,701,897,0.35947322845458984,40.86133575439453,0.03501750302542007,0.3227991461753845,1.1540768340971842e-12,3.5408034324645996,3.1734888553619385,725,10.969060897827148,0.3227991461753845,3,2,0.08604899240751057,0.048737426338427044,0.06422967384131216,,-0.03731156606908353,0.021819318566198415,0.3745177784042968,0.3745177784042968,0.35400956609122347,0.883178887583525,6187,2.5171347200994958e-12,7908,2.308098157044469e-12,2.308098157044469e-12,5.034148365900786e-12,0.03501750302542007,0.03501750302542007,0.3227991461753845,7104,Tier 0: Core Bottleneck Transducer
ARHGEF37,685,708,0.34408068656921387,44.86389923095703,0.04050986045437117,0.40909549593925476,1.156019724390276e-12,5.430890083312988,5.246506690979004,405,13.275360107421875,0.40909549593925476,4,3,0.1319479589416836,0.1080415397189122,0.055687668291667214,0.04675505537601365,-0.023906419222771397,0.02950523527400274,1.0216963018142047,1.0216963018142047,0.15346233099415452,0.883178887583525,2138,2.5196401330039773e-12,855,2.3120394487818885e-12,2.3120394487818885e-12,5.039280266010868e-12,0.04050986045437117,0.04050986045437117,0.40909549593925476,7105,Tier 0: Core Bottleneck Transducer
ECM2,694,756,0.3771074712276459,42.505619049072266,0.04413571829424547,0.35792413353919983,1.156019724390276e-12,8.998849868774414,7.290096282958984,436,25.141780853271484,0.35792413353919983,4,3,0.1577979726682318,0.1348959324073643,0.06633002833891026,0.049218042384211264,-0.022902040260867496,0.04224990194511028,1.53959901740644,1.53959901740644,0.061829062573676916,0.883178887583525,611,2.5196401330039773e-12,2735,2.3120394487818885e-12,2.3120394487818885e-12,5.039280266010868e-12,0.04413571829424547,0.04413571829424547,0.35792413353919983,7106,Tier 0: Core Bottleneck Transducer
HHIPL2,559,750,0.37214773893356323,41.910850524902344,0.041205245521689644,0.40710338950157166,1.156019724390276e-12,4.304320812225342,3.866581678390503,320,41.910850524902344,0.1027018204331398,3,2,0.0549592719139894,0.023780244555907857,,0.03248173070100709,-0.031179027358081545,0.022477541212982313,0.49120258851389886,0.49120258851389886,0.3116415841665512,0.883178887583525,5323,2.5196401330039773e-12,1512,2.3120394487818885e-12,2.3120394487818885e-12,5.039280266010868e-12,0.041205245521689644,0.041205245521689644,0.40710338950157166,7107,Tier 0: Core Bottleneck Transducer
PITPNM1,690,1291,0.26422184705734253,40.29985809326172,0.04245263940603427,0.3101460635662079,1.156019724390276e-12,9.131828308105469,6.490087032318115,134,29.895606994628906,0.305457204580307,4,3,0.16047148561316535,0.13553155200977596,0.0698884713236709,0.051216444282499045,-0.024939933603389378,0.03936657000699541,1.2989405378064558,1.2989405378064558,0.0969821681838356,0.883178887583525,1114,2.5196401330039773e-12,8647,2.3120394487818885e-12,2.3120394487818885e-12,5.039280266010868e-12,0.04245263940603427,0.04245263940603427,0.3101460635662079,7108,Tier 0: Core Bottleneck Transducer
PWWP3A,663,799,0.4729052782058716,39.68091583251953,0.04762539166101976,0.40824541449546814,1.156019724390276e-12,5.567234992980957,4.888150691986084,608,27.50692367553711,0.20239394903182983,3,3,0.14664268280801418,0.14664268280801418,0.055784618833244225,0.05291824908993332,,0.037939814884836644,1.815421709675301,1.815421709675301,0.03472956365384198,0.883178887583525,302,2.5196401330039773e-12,1385,2.3120394487818885e-12,2.3120394487818885e-12,5.039280266010868e-12,0.04762539166101976,0.04762539166101976,0.40824541449546814,7109,Tier 0: Core Bottleneck Transducer
BBX,700,920,0.255791038274765,44.7182731628418,0.03600431680090363,0.3535533845424652,1.1579626146833678e-12,4.792695999145508,4.519585132598877,792,13.555791854858398,0.3535533845424652,4,3,0.13596922342190418,0.0921183661731557,0.05062055709342843,0.05167671680731611,-0.04385085724874847,0.033671949521159636,0.5004750914561279,0.5004750914561279,0.3083702953682932,0.883178887583525,5263,2.5228349068427778e-12,3816,2.3158697182168453e-12,2.3158697182168453e-12,5.0455488724177746e-12,0.03600431680090363,0.03600431680090363,0.3535533845424652,7110,Tier 0: Core Bottleneck Transducer
EPHA10,644,1016,0.24397753179073334,41.55363464355469,0.04080753243897942,0.3535533845424652,1.1579626146833678e-12,7.469081401824951,5.352650165557861,534,27.49237632751465,0.27167826890945435,4,3,0.1396781976546222,0.10940029212630142,0.07662180332259312,0.0324983524760651,-0.03027790552832077,0.03055804185596396,0.8609590790280396,0.8609590790280396,0.19463029059648906,0.883178887583525,2900,2.5228349068427778e-12,3816,2.3158697182168453e-12,2.3158697182168453e-12,5.0455488724177746e-12,0.04080753243897942,0.04080753243897942,0.3535533845424652,7111,Tier 0: Core Bottleneck Transducer
NAALADL1,651,757,0.35754770040512085,39.749515533447266,0.040449666708639594,0.35010769963264465,1.1579626146833678e-12,5.360509872436523,4.453038692474365,247,28.357206344604492,0.18903519213199615,4,3,0.14354446434242343,0.11852213642058096,0.07179084311399805,0.04033813621553498,-0.02502232792184248,0.03141548501289039,0.8503541016913398,0.8503541016913398,0.19756412301870468,0.883178887583525,2949,2.5228349068427778e-12,6716,2.3158697182168453e-12,2.3158697182168453e-12,5.0455488724177746e-12,0.040449666708639594,0.040449666708639594,0.35010769963264465,7112,Tier 0: Core Bottleneck Transducer
TEX10,687,930,0.23525409400463104,41.97072219848633,0.03741315862650423,0.3535533845424652,1.1599055049764596e-12,10.573052406311035,7.839916229248047,243,38.01240539550781,0.278147429227829,4,3,0.1619090193052981,0.1468659887943951,0.05622166888834205,0.04973785259793503,-0.015043030510902994,0.055949497819021025,0.6291546977818236,0.6291546977818236,0.2646238919576105,0.883178887583525,4325,2.5267208219502308e-12,3816,2.3198110099542646e-12,2.3198110099542646e-12,5.053441643903392e-12,0.03741315862650423,0.03741315862650423,0.3535533845424652,7113,Tier 0: Core Bottleneck Transducer
IL4I1,677,554,0.3297068178653717,44.89103698730469,0.03727481328555217,0.2974967360496521,1.1617373729670889e-12,8.12537670135498,5.272861480712891,121,33.939300537109375,0.23940907418727875,4,3,0.13667031241172817,0.11450024857352693,0.05136043161403311,0.053462634879385344,-0.02217006383820123,0.0318472459183097,0.5676180917697831,0.5676180917697831,0.28514715986760986,0.883178887583525,4780,2.527135759517468e-12,9382,2.3234747459355276e-12,2.3234747459355276e-12,5.054150776765559e-12,0.03727481328555217,0.03727481328555217,0.2974967360496521,7114,Tier 0: Core Bottleneck Transducer
CDH1,672,905,0.38722100853919983,41.487091064453125,0.04219607370476722,0.3180542588233948,1.1618483952695514e-12,3.694345712661743,3.5146448612213135,883,11.615457534790039,0.3180542588233948,4,3,0.1291750330428406,0.09543423387596733,0.06613989795721244,0.03701024229928451,-0.03374079916687325,0.02602489278634364,1.1744358938121666,1.1744358938121666,0.12011023762211515,0.883178887583525,1506,2.527135759517468e-12,8208,2.3236412793892214e-12,2.3236412793892214e-12,5.054150776765559e-12,0.04219607370476722,0.04219607370476722,0.3180542588233948,7115,Tier 0: Core Bottleneck Transducer
CLIP2,577,1097,0.2903464734554291,41.29170608520508,0.04308654237424631,0.40824827551841736,1.1618483952695514e-12,6.714945316314697,5.344625473022461,547,30.81147003173828,0.21793654561042786,3,2,0.08996610926186548,0.0661198656318236,0.08372204400943463,,-0.023846243630041886,0.006244065252430841,0.7948883620060062,0.7948883620060062,0.2133392223160145,0.883178887583525,3281,2.527135759517468e-12,1018,2.3236412793892214e-12,2.3236412793892214e-12,5.054150776765559e-12,0.04308654237424631,0.04308654237424631,0.40824827551841736,7116,Tier 0: Core Bottleneck Transducer
DHTKD1,678,937,0.28533604741096497,41.90633010864258,0.03931663748998607,0.30246180295944214,1.1618483952695514e-12,7.691108703613281,5.00819206237793,813,40.238399505615234,0.19113853573799133,4,3,0.14051392288764208,0.11979067388189346,0.06362449603307357,0.02900736284438458,-0.020723249005748626,0.04788206401018394,0.83452975686115,0.83452975686115,0.20199126312804982,0.883178887583525,3031,2.527135759517468e-12,9096,2.3236412793892214e-12,2.3236412793892214e-12,5.054150776765559e-12,0.03931663748998607,0.03931663748998607,0.30246180295944214,7117,Tier 0: Core Bottleneck Transducer
EXTL1,694,727,0.35209009051322937,40.700626373291016,0.03919708482994789,0.3247842788696289,1.1618483952695514e-12,7.561206340789795,4.482609748840332,539,34.86301803588867,0.21688330173492432,4,3,0.1157663975790793,0.09208702000383776,0.05694750538399481,0.036985452675821935,-0.023679377575241554,0.021833439519262567,0.8932636619015248,0.8932636619015248,0.1858579964498261,0.883178887583525,2743,2.527135759517468e-12,7782,2.3236412793892214e-12,2.3236412793892214e-12,5.054150776765559e-12,0.03919708482994789,0.03919708482994789,0.3247842788696289,7118,Tier 0: Core Bottleneck Transducer
LLGL1,687,1106,0.2973710000514984,42.15929412841797,0.04551633392952828,0.3535533845424652,1.1618483952695514e-12,11.766013145446777,6.9806342124938965,66,41.5046501159668,0.28348663449287415,4,3,0.18690984594785687,0.1570817609338036,0.07815620735980694,0.0700548588085024,-0.029828085014053256,0.03869877977954754,1.6815433178228534,1.6815433178228534,0.046328714931237906,0.883178887583525,423,2.527135759517468e-12,3816,2.3236412793892214e-12,2.3236412793892214e-12,5.054150776765559e-12,0.04551633392952828,0.04551633392952828,0.3535533845424652,7119,Tier 0: Core Bottleneck Transducer
LRP8,643,1047,0.269564151763916,41.755950927734375,0.042201132195701034,0.3535514771938324,1.1618483952695514e-12,5.760791778564453,5.4940032958984375,641,40.151302337646484,0.14347708225250244,4,3,0.15510879501567262,0.13274507723653278,0.0548711220872537,0.06600321976430923,-0.022363717779139845,0.034234453164109696,1.0283327442411867,1.0283327442411867,0.15189666668224483,0.883178887583525,2108,2.527135759517468e-12,5488,2.3236412793892214e-12,2.3236412793892214e-12,5.054150776765559e-12,0.042201132195701034,0.042201132195701034,0.3535514771938324,7120,Tier 0: Core Bottleneck Transducer
MSH4,643,978,0.29552125930786133,44.06932067871094,0.04118381870305577,0.3535515069961548,1.1618483952695514e-12,7.237861633300781,5.301222324371338,628,37.851776123046875,0.1912159025669098,4,3,0.14875886038470165,0.1301894697615421,0.07670356678386389,0.04422066633804112,-0.01856939062315955,0.02783462726279663,0.9026023441863997,0.9026023441863997,0.18336849098266494,0.883178887583525,2697,2.527135759517468e-12,5428,2.3236412793892214e-12,2.3236412793892214e-12,5.054150776765559e-12,0.04118381870305577,0.04118381870305577,0.3535515069961548,7121,Tier 0: Core Bottleneck Transducer
NOL11,682,743,0.33987563848495483,43.36241912841797,0.043477083278736756,0.42936766147613525,1.1618483952695514e-12,10.454584121704102,6.843116283416748,314,24.348793029785156,0.42936766147613525,3,3,0.13955593548908687,0.13955593548908687,0.05960278456418411,0.051635331138144495,,0.028317819786758264,1.3904847592000409,1.3904847592000409,0.08219086209448917,0.883178887583525,886,2.527135759517468e-12,591,2.3236412793892214e-12,2.3236412793892214e-12,5.054150776765559e-12,0.043477083278736756,0.043477083278736756,0.42936766147613525,7122,Tier 0: Core Bottleneck Transducer
NOLC1,682,898,0.3312284052371979,42.033958435058594,0.042572261482782675,0.47065436840057373,1.1618483952695514e-12,19.456510543823242,13.433307647705078,393,41.33927536010742,0.47065436840057373,2,2,0.08819568553904242,0.08819568553904242,0.06043619520862581,,,0.02775949033041661,1.2736183383140764,1.2736183383140764,0.10139935496002345,0.883178887583525,1176,2.527135759517468e-12,299,2.3236412793892214e-12,2.3236412793892214e-12,5.054150776765559e-12,0.042572261482782675,0.042572261482782675,0.47065436840057373,7123,Tier 0: Core Bottleneck Transducer
RUBCN,639,977,0.2747275233268738,43.266151428222656,0.04203568986298874,0.35355204343795776,1.1618483952695514e-12,8.496277809143066,7.198606014251709,569,41.62308883666992,0.20412415266036987,4,3,0.16305477060043222,0.13101092391937538,0.06939701552103929,0.04770592296258561,-0.032043846681056844,0.045951832116807326,0.987734120963254,0.987734120963254,0.1616414395754372,0.883178887583525,2285,2.527135759517468e-12,5001,2.3236412793892214e-12,2.3236412793892214e-12,5.054150776765559e-12,0.04203568986298874,0.04203568986298874,0.35355204343795776,7124,Tier 0: Core Bottleneck Transducer
ABCD1,667,665,0.4179830551147461,44.82347869873047,0.044068705990080725,0.43921539187431335,1.1637912855626432e-12,12.265457153320312,9.511661529541016,205,38.48979568481445,0.31866776943206787,2,2,0.0839428381117852,0.0839428381117852,0.06313607899903488,,,0.02080675911275032,1.386997309717391,1.386997309717391,0.08272129159025504,0.883178887583525,891,2.5282417369049865e-12,490,2.3275825711266407e-12,2.3275825711266407e-12,5.056483473812914e-12,0.044068705990080725,0.044068705990080725,0.43921539187431335,7125,Tier 0: Core Bottleneck Transducer
CEP83,666,720,0.28732848167419434,41.87901306152344,0.033191792938533894,0.3535533845424652,1.1637912855626432e-12,7.8989057540893555,5.415537357330322,649,37.67783737182617,0.20964328944683075,4,3,0.12292540828142386,0.11012254484530051,0.04836294258751866,0.038490657203128595,-0.012802863436123349,0.03607180849077661,0.001662575012902656,0.001662575012902656,0.4993367288385783,0.883347666952868,8967,2.5282417369049865e-12,3816,2.3275825711266407e-12,2.3275825711266407e-12,5.056483473812914e-12,0.033191792938533894,0.033191792938533894,0.3535533845424652,7126,Tier 0: Core Bottleneck Transducer
KIF1B,669,1831,0.19817885756492615,42.09486770629883,0.0377370023576288,0.35355085134506226,1.1637912855626432e-12,9.226235389709473,8.51380443572998,1750,26.09657859802246,0.3535419702529907,4,3,0.137289750531559,0.09817435991105869,0.05032114601101781,0.06387499870296441,-0.03911539062050032,0.023093605817576794,0.5916035255354416,0.5916035255354416,0.2770580562481563,0.883178887583525,4604,2.5282417369049865e-12,6124,2.3275825711266407e-12,2.3275825711266407e-12,5.056483473812914e-12,0.0377370023576288,0.0377370023576288,0.35355085134506226,7127,Tier 0: Core Bottleneck Transducer
KIF2B,640,703,0.3889048397541046,42.07651901245117,0.03445294797521832,0.4082481563091278,1.1637912855626432e-12,5.500322341918945,4.0384697914123535,441,25.078569412231445,0.21932360529899597,3,2,0.05953157734778877,0.03778344709647839,,0.03795101602125019,-0.021748130251310376,0.02158056132653858,0.05886551730342953,0.05886551730342953,0.47652961180459813,0.883178887583525,8523,2.5282417369049865e-12,1127,2.3275825711266407e-12,2.3275825711266407e-12,5.056483473812914e-12,0.03445294797521832,0.03445294797521832,0.4082481563091278,7128,Tier 0: Core Bottleneck Transducer
MPEG1,670,740,0.37554898858070374,43.78333282470703,0.036660334309883975,0.40118545293807983,1.1637912855626432e-12,5.829162120819092,5.50712251663208,501,27.590909957885742,0.21127110719680786,4,3,0.13048602179626553,0.09904080931358612,0.060520273926575864,0.047538933976270605,-0.03144521248267941,0.022426813893419054,0.45880889572651695,0.45880889572651695,0.3231857030386671,0.883178887583525,5548,2.5282417369049865e-12,1613,2.3275825711266407e-12,2.3275825711266407e-12,5.056483473812914e-12,0.036660334309883975,0.036660334309883975,0.40118545293807983,7129,Tier 0: Core Bottleneck Transducer
MTNAP1,692,737,0.489827036857605,41.125240325927734,0.03884114812969037,0.32675206661224365,1.1637912855626432e-12,10.244780540466309,5.907376766204834,264,41.058013916015625,0.24951963126659393,4,3,0.11875015134582488,0.0922164104749442,0.06343429808513916,0.039640137198716854,-0.026533740870880687,0.01567571606196886,0.8375182691654671,0.8375182691654671,0.2011506561153164,0.883178887583525,3007,2.5282417369049865e-12,7663,2.3275825711266407e-12,2.3275825711266407e-12,5.056483473812914e-12,0.03884114812969037,0.03884114812969037,0.32675206661224365,7130,Tier 0: Core Bottleneck Transducer
PRDM11,681,1179,0.22971510887145996,42.11821746826172,0.03913087294875053,0.37803885340690613,1.1637912855626432e-12,6.205108165740967,5.133370876312256,1158,41.219322204589844,0.15053881704807281,4,3,0.14752806271049668,0.12677467514102303,0.055016624048386344,0.06454540582073597,-0.020753387569473637,0.02796603284137437,0.8245080545313928,0.8245080545313928,0.20482547054833805,0.883178887583525,3092,2.5282417369049865e-12,2093,2.3275825711266407e-12,2.3275825711266407e-12,5.056483473812914e-12,0.03913087294875053,0.03913087294875053,0.37803885340690613,7131,Tier 0: Core Bottleneck Transducer
TPX2,667,760,0.3213929831981659,42.37139892578125,0.03598404584182715,0.3535509705543518,1.1637912855626432e-12,4.555577278137207,4.222447872161865,194,36.076194763183594,0.12627655267715454,4,3,0.13230362353707878,0.10036749272706383,0.055316396253059695,0.038213025582245215,-0.03193613081001495,0.03877420170177387,0.3601018438291099,0.3601018438291099,0.3593854869923573,0.883178887583525,6298,2.5282417369049865e-12,6057,2.3275825711266407e-12,2.3275825711266407e-12,5.056483473812914e-12,0.03598404584182715,0.03598404584182715,0.3535509705543518,7132,Tier 0: Core Bottleneck Transducer
UNC45A,685,947,0.22064140439033508,42.086524963378906,0.03767661404977416,0.3855183720588684,1.1637912855626432e-12,4.844921112060547,3.6294310092926025,190,12.567289352416992,0.3855183720588684,4,3,0.1432764433820936,0.11686790124315576,0.06391679246307522,0.044138989318156,-0.026408542138937854,0.0352206616008624,0.6545415689415419,0.6545415689415419,0.25638147748373186,0.883178887583525,4153,2.5282417369049865e-12,1909,2.3275825711266407e-12,2.3275825711266407e-12,5.056483473812914e-12,0.03767661404977416,0.03767661404977416,0.3855183720588684,7133,Tier 0: Core Bottleneck Transducer
AK7,640,748,0.33243319392204285,41.11808776855469,0.04709729570749521,0.3162274956703186,1.1657341758557348e-12,3.8211889266967773,3.7277472019195557,301,25.97417449951172,0.14711493253707886,3,3,0.14544482607051956,0.14544482607051956,0.059451679920233855,0.055581983973079466,,0.030411162177206245,1.6161703442642714,1.6161703442642714,0.0530287443275701,0.883178887583525,508,2.529691002954791e-12,8327,2.3314128405615975e-12,2.3314128405615975e-12,5.0592615444362e-12,0.04709729570749521,0.04709729570749521,0.3162274956703186,7134,Tier 0: Core Bottleneck Transducer
ATN1,639,1333,0.21363626420497894,41.849388122558594,0.037233044683956926,0.35355329513549805,1.1657341758557348e-12,10.653380393981934,9.258912086486816,616,41.3657112121582,0.25754132866859436,4,3,0.15960269783461362,0.13832061093527487,0.08232727753242387,0.041900658071727846,-0.021282086899338748,0.03537476223046188,0.3969160831151095,0.3969160831151095,0.34571467186963367,0.883178887583525,6032,2.529691002954791e-12,4921,2.3314128405615975e-12,2.3314128405615975e-12,5.0592615444362e-12,0.037233044683956926,0.037233044683956926,0.35355329513549805,7135,Tier 0: Core Bottleneck Transducer
GOLGA8K,493,739,0.4161003828048706,43.989295959472656,0.04835462920672086,0.40824827551841736,1.1657341758557348e-12,6.435744285583496,4.510508060455322,717,32.10725784301758,0.20044516026973724,3,2,0.08219726408342866,0.042108615864246496,0.06546359955141136,,-0.04008864821918216,0.016733664532017304,0.892911338161767,0.892911338161767,0.18595232739500528,0.883178887583525,2746,2.529691002954791e-12,1018,2.3314128405615975e-12,2.3314128405615975e-12,5.0592615444362e-12,0.04835462920672086,0.04835462920672086,0.40824827551841736,7136,Tier 0: Core Bottleneck Transducer
KIFC2,677,838,0.332998663187027,33.96864318847656,0.04157450574003449,0.3535515069961548,1.1657341758557348e-12,9.039274215698242,5.454317092895508,88,30.334980010986328,0.2979818880558014,4,3,0.14626856757023554,0.11586365530441853,0.0658199685490265,0.045401251622018045,-0.03040491226581702,0.035047347399191,1.1198948078056141,1.1198948078056141,0.13137929557415556,0.883178887583525,1706,2.529691002954791e-12,5428,2.3314128405615975e-12,2.3314128405615975e-12,5.0592615444362e-12,0.04157450574003449,0.04157450574003449,0.3535515069961548,7137,Tier 0: Core Bottleneck Transducer
MSH5,682,921,0.26037853956222534,45.415618896484375,0.036150869869457064,0.3535533845424652,1.1657341758557348e-12,6.336799144744873,4.984392166137695,308,17.923303604125977,0.35355085134506226,4,3,0.11721934248300361,0.1046345028771226,0.05549500426583757,0.04523297230330277,-0.012584839605881018,0.016491365913863274,0.4442339685827825,0.4442339685827825,0.3284367178314781,0.883178887583525,5673,2.529691002954791e-12,3816,2.3314128405615975e-12,2.3314128405615975e-12,5.0592615444362e-12,0.036150869869457064,0.036150869869457064,0.3535533845424652,7138,Tier 0: Core Bottleneck Transducer
NOP2,692,898,0.3601060211658478,41.90761947631836,0.03932234541505788,0.3535534143447876,1.1657341758557348e-12,8.444364547729492,5.705777645111084,140,38.57538604736328,0.218905508518219,4,3,0.13096975288651894,0.11302262642043844,0.06365912936797208,0.04064771008030768,-0.0179471264660805,0.026662913438239174,0.9003567035985583,0.9003567035985583,0.18396522701618412,0.883178887583525,2708,2.529691002954791e-12,2977,2.3314128405615975e-12,2.3314128405615975e-12,5.0592615444362e-12,0.03932234541505788,0.03932234541505788,0.3535534143447876,7139,Tier 0: Core Bottleneck Transducer
NVL,643,906,0.33713486790657043,42.098731994628906,0.042348514831680215,0.35355344414711,1.1657341758557348e-12,5.556007385253906,4.6450042724609375,187,30.332275390625,0.18317146599292755,4,3,0.10111429798656674,0.06567944565811104,0.04348354221825685,0.040732543510559105,-0.035434852328455696,0.016898212257750785,1.0465478548405829,1.0465478548405829,0.147654081331274,0.883178887583525,2014,2.529691002954791e-12,2873,2.3314128405615975e-12,2.3314128405615975e-12,5.0592615444362e-12,0.042348514831680215,0.042348514831680215,0.35355344414711,7140,Tier 0: Core Bottleneck Transducer
TSHZ2,703,1066,0.29522135853767395,43.71396255493164,0.03691947042702384,0.3234233856201172,1.1657341758557348e-12,4.926244735717773,4.758670806884766,975,23.754600524902344,0.20738065242767334,4,3,0.10734403557546271,0.08541625656105879,0.05668233648647762,0.04866515987557017,-0.021927779014403917,0.0019965392134149206,0.6339519821711295,0.6339519821711295,0.26305607985014845,0.883178887583525,4285,2.529691002954791e-12,7872,2.3314128405615975e-12,2.3314128405615975e-12,5.0592615444362e-12,0.03691947042702384,0.03691947042702384,0.3234233856201172,7141,Tier 0: Core Bottleneck Transducer
MLLT6,672,1145,0.20272117853164673,41.696441650390625,0.03350909390128642,0.3535534143447876,1.1676770661488266e-12,5.021088123321533,4.321411609649658,305,27.941755294799805,0.1796983778476715,4,3,0.13145896382843536,0.10608721428703739,0.04871674951493592,0.041024787370075005,-0.025371749541397967,0.04171742694342443,0.06483326109516424,0.06483326109516424,0.4741533793129685,0.883178887583525,8486,2.5328676740487946e-12,2977,2.3353541322990168e-12,2.3353541322990168e-12,5.065735348100547e-12,0.03350909390128642,0.03350909390128642,0.3535534143447876,7142,Tier 0: Core Bottleneck Transducer
PUS7L,699,717,0.34022578597068787,41.69236755371094,0.03963857928911909,0.3166591227054596,1.1676770661488266e-12,5.372344493865967,4.699728012084961,114,21.521636962890625,0.2496252804994583,4,3,0.14509313308251176,0.1205332698176774,0.04499700663528813,0.04652834404760372,-0.024559863264834357,0.05356778239961991,0.9745217126830769,0.9745217126830769,0.16489878184944873,0.883178887583525,2343,2.5328676740487946e-12,8295,2.3353541322990168e-12,2.3353541322990168e-12,5.065735348100547e-12,0.03963857928911909,0.03963857928911909,0.3166591227054596,7143,Tier 0: Core Bottleneck Transducer
TSPYL2,665,828,0.3572351336479187,41.663307189941406,0.03696595190519846,0.3571542203426361,1.1676770661488266e-12,4.442073822021484,3.6486222743988037,437,17.7683162689209,0.24999971687793732,4,3,0.1253867789143778,0.09757019521104092,0.0454013165457867,0.05594119317029985,-0.02781658370333688,0.02404426919829126,0.47619647416946126,0.47619647416946126,0.31696720557963814,0.883178887583525,5442,2.5328676740487946e-12,2759,2.3353541322990168e-12,2.3353541322990168e-12,5.065735348100547e-12,0.03696595190519846,0.03696595190519846,0.3571542203426361,7144,Tier 0: Core Bottleneck Transducer
NPY4R2,696,438,0.24219940602779388,41.649234771728516,0.036054057848846695,0.29200637340545654,1.1682321776611386e-12,6.039923667907715,4.089718341827393,34,41.13214111328125,0.14684194326400757,3,3,0.1180824288792349,0.1180824288792349,0.050837490226087835,0.05740484936162641,,0.009840089291520646,0.4902922998264757,0.4902922998264757,0.3119635375302212,0.883178887583525,5328,2.5337253259828603e-12,9678,2.336519866474873e-12,2.336519866474873e-12,5.067571047565069e-12,0.036054057848846695,0.036054057848846695,0.29200637340545654,7145,Tier 0: Core Bottleneck Transducer
CEP85,708,775,0.2678087651729584,41.569122314453125,0.03602518775461317,0.36444148421287537,1.1696199564419184e-12,9.6616849899292,8.317370414733887,106,36.79145050048828,0.26260679960250854,4,3,0.13928881319418474,0.11313698362183407,0.06511691687149065,0.049097997356159814,-0.026151829572350672,0.025073898966534246,0.5366672320584562,0.5366672320584562,0.29574874719001576,0.883178887583525,5026,2.533963584954678e-12,2536,2.3391844017339736e-12,2.3391844017339736e-12,5.067806905859877e-12,0.03602518775461317,0.03602518775461317,0.36444148421287537,7146,Tier 0: Core Bottleneck Transducer
ERCC4,681,947,0.31090041995048523,41.76335144042969,0.038124902892325126,0.3535534143447876,1.1696199564419184e-12,3.042854070663452,2.881448745727539,890,29.59126091003418,0.10282948613166809,4,3,0.12829225530327729,0.1059126549893612,0.06907507457520246,0.0402586540210027,-0.022379600313916094,0.018958526707072133,0.6947210136815152,0.6947210136815152,0.24361507817209405,0.883178887583525,3885,2.533963584954678e-12,2977,2.3391844017339736e-12,2.3391844017339736e-12,5.067806905859877e-12,0.038124902892325126,0.038124902892325126,0.3535534143447876,7147,Tier 0: Core Bottleneck Transducer
FARP1,679,1089,0.284747838973999,40.74043655395508,0.04034380857089707,0.4091249108314514,1.1696199564419184e-12,5.679663181304932,4.911372661590576,388,22.666263580322266,0.250577837228775,4,3,0.1508223645650785,0.11828998824330014,0.07611311210614584,0.05121443357574484,-0.032532376321778356,0.023494818883187826,0.971407041919937,0.971407041919937,0.16567281162078196,0.883178887583525,2355,2.533963584954678e-12,853,2.3391844017339736e-12,2.3391844017339736e-12,5.067806905859877e-12,0.04034380857089707,0.04034380857089707,0.4091249108314514,7148,Tier 0: Core Bottleneck Transducer
MAP7,656,831,0.3314787447452545,41.609535217285156,0.04888177783954802,0.4082353413105011,1.1696199564419184e-12,4.937262058258057,4.7008209228515625,381,29.372570037841797,0.16809090971946716,3,3,0.15775954171518283,0.15775954171518283,0.06292077126702876,0.059178789077822855,,0.03565998137033122,1.9321893511253128,1.9321893511253128,0.026668069531890628,0.883178887583525,219,2.533963584954678e-12,1444,2.3391844017339736e-12,2.3391844017339736e-12,5.067806905859877e-12,0.04888177783954802,0.04888177783954802,0.4082353413105011,7149,Tier 0: Core Bottleneck Transducer
MAST1,644,1626,0.280754953622818,41.311927795410156,0.035309749959459194,0.3535533845424652,1.1696199564419184e-12,4.378189563751221,4.306800842285156,869,32.601402282714844,0.1342945098876953,4,3,0.10692535634509706,0.07876036309044047,0.05424912515937194,0.023267646511523236,-0.02816499325465659,0.029408584674201876,0.18069956210281396,0.18069956210281396,0.42830170126000394,0.883178887583525,7618,2.533963584954678e-12,3816,2.3391844017339736e-12,2.3391844017339736e-12,5.067806905859877e-12,0.035309749959459194,0.035309749959459194,0.3535533845424652,7150,Tier 0: Core Bottleneck Transducer
