gene,taxa_count,codon_length,max_lrt,psi_score,z_score,p_value,fdr_q,rank_track_b,is_golden_hypercube,num_pos_clades,delta_harm,composite_rank,tier
RBM28,679,892,41.93038558959961,0.02844718,0.029468026,0.9764913194076077,0.9999772625754448,9437,0,0,0.0,9437,Unassociated Background
PPP1R3A,709,1190,44.691871643066406,0.028447103,0.02945444,0.9765021548705248,0.9999772625754448,9438,0,0,0.0,9438,Unassociated Background
MNAT1,683,312,41.2224006652832,0.028447093,0.029452782,0.9765034769933877,0.9999772625754448,9439,0,0,0.0,9439,Unassociated Background
EPAS1,704,917,41.72057342529297,0.028447058,0.029446486,0.9765084980897919,0.9999772625754448,9440,0,0,0.0,9440,Unassociated Background
CD5,684,594,40.1782341003418,0.028446939,0.02942528,0.9765254108725451,0.9999772625754448,9441,0,0,0.0,9441,Unassociated Background
EAF1,711,295,40.44866943359375,0.028446311,0.02931361,0.9766144716658538,0.9999772625754448,9442,0,0,0.0,9442,Unassociated Background
GRIP1,630,1091,41.584197998046875,0.028446233,0.029299693,0.9766255716037022,0.9999772625754448,9443,0,0,0.0,9443,Unassociated Background
EPB41L5,683,767,41.16218566894531,0.028446082,0.029272852,0.9766469782150362,0.9999772625754448,9444,0,0,0.0,9444,Unassociated Background
RBM12,704,1101,41.927764892578125,0.028445238,0.029122746,0.9767666951099538,0.9999772625754448,9445,0,0,0.0,9445,Unassociated Background
IQCB1,702,612,41.434391021728516,0.028444752,0.029036261,0.9768356705692247,0.9999772625754448,9446,0,0,0.0,9446,Unassociated Background
NT5C1A,708,381,31.75503921508789,0.028444711,0.02902897,0.976841485010341,0.9999772625754448,9447,0,0,0.0,9447,Unassociated Background
ABHD2,707,460,40.859954833984375,0.02844468,0.029023338,0.9768459773131599,0.9999772625754448,9448,0,0,0.0,9448,Unassociated Background
NIPSNAP1,696,296,41.4309196472168,0.02844458,0.029005775,0.9768599845676362,0.9999772625754448,9449,0,0,0.0,9449,Unassociated Background
JMJD7,699,336,40.46432876586914,0.028444348,0.028964356,0.9768930187795527,0.9999772625754448,9450,0,0,0.0,9450,Unassociated Background
MYOCD,652,942,41.898353576660156,0.02844383,0.028872237,0.97696648836368,0.9999772625754448,9451,0,0,0.0,9451,Unassociated Background
GPR84,698,403,42.030677795410156,0.02844332,0.028781444,0.9770389004242016,0.9999772625754448,9452,0,0,0.0,9452,Unassociated Background
FERRY3,673,554,41.555747985839844,0.0284431,0.028742343,0.9770700853252681,0.9999772625754448,9453,0,0,0.0,9453,Unassociated Background
GPAM,709,829,41.89927291870117,0.02844308,0.028738698,0.9770729925703564,0.9999772625754448,9454,0,0,0.0,9454,Unassociated Background
FAM83D,695,606,41.59791564941406,0.028443035,0.028730744,0.9770793359217084,0.9999772625754448,9455,0,0,0.0,9455,Unassociated Background
SBDS,708,264,41.79654312133789,0.028442677,0.028667124,0.977130076842412,0.9999772625754448,9456,0,0,0.0,9456,Unassociated Background
CATSPERZ,690,239,37.97539138793945,0.028442647,0.028661821,0.9771343062470278,0.9999772625754448,9457,0,0,0.0,9457,Unassociated Background
PRPF40B,721,891,41.30475616455078,0.028442306,0.028601183,0.9771826688734051,0.9999772625754448,9458,0,0,0.0,9458,Unassociated Background
SNORC,674,134,37.85409164428711,0.028442279,0.028596211,0.9771866338548516,0.9999772625754448,9459,0,0,0.0,9459,Unassociated Background
RAP2B,708,183,32.434974670410156,0.02844212,0.028568046,0.9772090971417944,0.9999772625754448,9460,0,0,0.0,9460,Unassociated Background
NDUFS2,714,464,42.01494216918945,0.028441755,0.0285031,0.9772608960261543,0.9999772625754448,9461,0,0,0.0,9461,Unassociated Background
ADAMTS10,668,1120,42.047607421875,0.028441364,0.028433513,0.9773163955739026,0.9999772625754448,9462,0,0,0.0,9462,Unassociated Background
HSPA13,705,472,41.65827560424805,0.02844071,0.028317206,0.9774091580117129,0.9999772625754448,9463,0,0,0.0,9463,Unassociated Background
MLLT6,672,1145,41.696441650390625,0.028439697,0.028136944,0.9775529283603756,0.9999772625754448,9464,0,0,0.0,9464,Unassociated Background
AKR1B1,689,316,41.50270462036133,0.028439632,0.028125346,0.9775621791160553,0.9999772625754448,9465,0,0,0.0,9465,Unassociated Background
MYO10,621,2159,41.90312957763672,0.028439367,0.028078293,0.9775997065822319,0.9999772625754448,9466,0,0,0.0,9466,Unassociated Background
MCM5,679,744,41.25802230834961,0.02843935,0.028075311,0.9776020850120477,0.9999772625754448,9467,0,0,0.0,9467,Unassociated Background
SNX2,692,522,41.687015533447266,0.02843913,0.02803621,0.977633270538702,0.9999772625754448,9468,0,0,0.0,9468,Unassociated Background
PXN,633,641,40.943946838378906,0.028439043,0.028020637,0.9776456915747277,0.9999772625754448,9469,0,0,0.0,9469,Unassociated Background
AIMP2,709,380,41.64920425415039,0.028438855,0.02798717,0.9776723847129436,0.9999772625754448,9470,0,0,0.0,9470,Unassociated Background
CNGA1,689,712,41.791053771972656,0.028438218,0.027873842,0.9777627713585523,0.9999772625754448,9471,0,0,0.0,9471,Unassociated Background
SNRPB2,710,227,37.69015884399414,0.02843725,0.027701534,0.9779001999553695,0.9999772625754448,9472,0,0,0.0,9472,Unassociated Background
CAMK2A,695,489,28.642333984375,0.02843715,0.027683973,0.9779142062492125,0.9999772625754448,9473,0,0,0.0,9473,Unassociated Background
NFIA,717,536,41.56388473510742,0.028437003,0.027657796,0.9779350849692842,0.9999772625754448,9474,0,0,0.0,9474,Unassociated Background
C15orf61,692,157,37.66213607788086,0.028436895,0.027638575,0.9779504149570235,0.9999772625754448,9475,0,0,0.0,9475,Unassociated Background
ILK,725,452,41.511837005615234,0.028436866,0.027633274,0.9779546429984901,0.9999772625754448,9476,0,0,0.0,9476,Unassociated Background
DRAP1,716,210,41.6497917175293,0.028436841,0.027628966,0.9779580792111432,0.9999772625754448,9477,0,0,0.0,9477,Unassociated Background
GPR158,638,1250,41.58015441894531,0.028436309,0.027534196,0.9780336655935931,0.9999772625754448,9478,0,0,0.0,9478,Unassociated Background
SMIM43,715,63,34.11005783081055,0.028436234,0.027520942,0.9780442372144625,0.9999772625754448,9479,0,0,0.0,9479,Unassociated Background
CTU2,673,584,41.56989288330078,0.028436203,0.027515309,0.9780487297088158,0.9999772625754448,9480,0,0,0.0,9480,Unassociated Background
PGLYRP2,651,705,42.05604553222656,0.028436102,0.027497416,0.9780630005139492,0.9999772625754448,9481,0,0,0.0,9481,Unassociated Background
APLF,658,571,44.51496887207031,0.028435735,0.027432138,0.9781150653909301,0.9999772625754448,9482,0,0,0.0,9482,Unassociated Background
SLC8A1,719,938,41.67409133911133,0.028434664,0.027241604,0.9782670324928704,0.9999772625754448,9483,0,0,0.0,9483,Unassociated Background
EYA1,694,622,42.02204132080078,0.028434575,0.0272257,0.978279718242881,0.9999772625754448,9484,0,0,0.0,9484,Unassociated Background
HNRNPA0,686,348,35.42107391357422,0.02843441,0.02719654,0.9783029757131029,0.9999772625754448,9485,0,0,0.0,9485,Unassociated Background
PBDC1,670,289,41.5450325012207,0.028434332,0.027182622,0.9783140763147837,0.9999772625754448,9486,0,0,0.0,9486,Unassociated Background
FERD3L,727,202,29.696277618408203,0.02843368,0.027066644,0.9784065790158507,0.9999772625754448,9487,0,0,0.0,9487,Unassociated Background
ATP2B3,670,1253,39.50988006591797,0.028433667,0.027064325,0.9784084286271486,0.9999772625754448,9488,0,0,0.0,9488,Unassociated Background
UBE3C,674,1091,42.05495834350586,0.028432973,0.026940728,0.9785070093629685,0.9999772625754448,9489,0,0,0.0,9489,Unassociated Background
UPK3A,692,306,40.1165657043457,0.028432878,0.026923828,0.9785204885466304,0.9999772625754448,9490,0,0,0.0,9490,Unassociated Background
CYP24A1,712,522,39.78150177001953,0.028432595,0.02687346,0.9785606616906104,0.9999772625754448,9491,0,0,0.0,9491,Unassociated Background
CCT6B,606,535,43.36552047729492,0.02843237,0.026833367,0.9785926400928656,0.9999772625754448,9492,0,0,0.0,9492,Unassociated Background
NOP9,703,672,41.515892028808594,0.028431822,0.026735947,0.9786703421824516,0.9999772625754448,9493,0,0,0.0,9493,Unassociated Background
CXorf58,611,408,41.487060546875,0.028431807,0.026733294,0.9786724577406285,0.9999772625754448,9494,0,0,0.0,9494,Unassociated Background
PPP1CA,717,342,25.50702476501465,0.028431544,0.026686573,0.9787097221934032,0.9999772625754448,9495,0,0,0.0,9495,Unassociated Background
HOOK1,677,734,44.62615966796875,0.028431274,0.026638525,0.9787480459600709,0.9999772625754448,9496,0,0,0.0,9496,Unassociated Background
CETN1,714,174,34.71168899536133,0.028431136,0.026614005,0.9787676030445871,0.9999772625754448,9497,0,0,0.0,9497,Unassociated Background
CSGALNACT1,685,562,38.28226089477539,0.028430931,0.026577555,0.9787966757350578,0.9999772625754448,9498,0,0,0.0,9498,Unassociated Background
GZF1,704,791,41.60359191894531,0.028430903,0.026572583,0.9788006409378579,0.9999772625754448,9499,0,0,0.0,9499,Unassociated Background
BMPR1B,692,509,41.794769287109375,0.028430706,0.02653746,0.9788286558756693,0.9999772625754448,9500,0,0,0.0,9500,Unassociated Background
TIMM17B,683,172,38.38066482543945,0.028430639,0.026525531,0.9788381699963556,0.9999772625754448,9501,0,0,0.0,9501,Unassociated Background
RPUSD1,708,330,32.35136413574219,0.028430449,0.026491731,0.9788651286688498,0.9999772625754448,9502,0,0,0.0,9502,Unassociated Background
ASPM,662,2182,42.18136215209961,0.02843004,0.026419163,0.9789230098194875,0.9999772625754448,9503,0,0,0.0,9503,Unassociated Background
MYL2,680,173,29.040096282958984,0.028429653,0.026350241,0.9789779821587847,0.9999772625754448,9504,0,0,0.0,9504,Unassociated Background
MCRIP2,660,160,35.03605270385742,0.028429624,0.026344938,0.9789822118329415,0.9999772625754448,9505,0,0,0.0,9505,Unassociated Background
ALDH5A1,672,553,41.550045013427734,0.028429411,0.026307164,0.9790123410358058,0.9999772625754448,9506,0,0,0.0,9506,Unassociated Background
CBL,695,944,42.53955078125,0.028428528,0.026150098,0.9791376182253374,0.9999772625754448,9507,0,0,0.0,9507,Unassociated Background
NPL,682,334,40.61238479614258,0.028428296,0.026108677,0.9791706565226377,0.9999772625754448,9508,0,0,0.0,9508,Unassociated Background
SLC41A1,721,514,41.88282775878906,0.028428176,0.02608747,0.9791875708729554,0.9999772625754448,9509,0,0,0.0,9509,Unassociated Background
RBMS2,682,439,41.71304702758789,0.028428156,0.026083825,0.9791904783296356,0.9999772625754448,9510,0,0,0.0,9510,Unassociated Background
TAF13,670,124,41.1827392578125,0.028427731,0.026008274,0.979250738662849,0.9999772625754448,9511,0,0,0.0,9511,Unassociated Background
EIF3A,676,1671,42.01338195800781,0.028427592,0.025983423,0.9792705605216825,0.9999772625754448,9512,0,0,0.0,9512,Unassociated Background
BTF3L4,714,159,38.206642150878906,0.02842704,0.02588534,0.9793487932535023,0.9999772625754448,9513,0,0,0.0,9513,Unassociated Background
RHBG,665,481,41.178714752197266,0.028427001,0.025878381,0.9793543437469489,0.9999772625754448,9514,0,0,0.0,9514,Unassociated Background
BAIAP3,673,1170,40.329368591308594,0.02842689,0.0258585,0.9793702018806801,0.9999772625754448,9515,0,0,0.0,9515,Unassociated Background
SLC22A2,692,581,41.783992767333984,0.028426796,0.02584193,0.9793834169983511,0.9999772625754448,9516,0,0,0.0,9516,Unassociated Background
SLAMF1,709,385,41.78179168701172,0.02842664,0.025814097,0.9794056175173654,0.9999772625754448,9517,0,0,0.0,9517,Unassociated Background
UQCC3,714,100,24.807920455932617,0.028426355,0.025763398,0.9794460562873168,0.9999772625754448,9518,0,0,0.0,9518,Unassociated Background
CLYBL,682,315,37.80434036254883,0.028426059,0.025710711,0.9794880803355984,0.9999772625754448,9519,0,0,0.0,9519,Unassociated Background
FOXR1,695,332,42.28260040283203,0.028426042,0.02570773,0.9794904589168569,0.9999772625754448,9520,0,0,0.0,9520,Unassociated Background
CCL22,719,94,29.270652770996094,0.028425887,0.025680225,0.9795123965462273,0.9999772625754448,9521,0,0,0.0,9521,Unassociated Background
H2BC11,251,129,33.03142547607422,0.028425809,0.02566631,0.9795234961071244,0.9999772625754448,9522,0,0,0.0,9522,Unassociated Background
SIPA1L3,625,1844,41.73055648803711,0.028425762,0.025658024,0.9795301044408063,0.9999772625754448,9523,0,0,0.0,9523,Unassociated Background
ELP6,702,290,41.11997604370117,0.028425472,0.025606332,0.979571335245072,0.9999772625754448,9524,0,0,0.0,9524,Unassociated Background
FBXW4,708,424,41.10894012451172,0.028425243,0.025565576,0.9796038436155005,0.9999772625754448,9525,0,0,0.0,9525,Unassociated Background
CPLANE2,708,264,41.940757751464844,0.028424604,0.025451917,0.9796945005633222,0.9999772625754448,9526,0,0,0.0,9526,Unassociated Background
TTI2,704,542,42.08681106567383,0.028424097,0.025361788,0.9797663904317458,0.9999772625754448,9527,0,0,0.0,9527,Unassociated Background
TESC,684,187,28.856992721557617,0.028423972,0.025339587,0.9797840984701723,0.9999772625754448,9528,0,0,0.0,9528,Unassociated Background
SKIL,707,692,42.209415435791016,0.028423483,0.025252437,0.9798536114199831,0.9999772625754448,9529,0,0,0.0,9529,Unassociated Background
KLHDC10,687,479,33.91020584106445,0.028422968,0.025160981,0.97992655947359,0.9999772625754448,9530,0,0,0.0,9530,Unassociated Background
PNPT1,682,791,44.238739013671875,0.028422898,0.02514839,0.9799366028440288,0.9999772625754448,9531,0,0,0.0,9531,Unassociated Background
NGEF,640,734,41.73858642578125,0.02842243,0.025065219,0.9800029426541371,0.9999772625754448,9532,0,0,0.0,9532,Unassociated Background
PKNOX1,695,320,39.57857131958008,0.028422255,0.02503407,0.9800277881758385,0.9999772625754448,9533,0,0,0.0,9533,Unassociated Background
RAB39A,717,217,41.903343200683594,0.028422054,0.024998283,0.9800563331383674,0.9999772625754448,9534,0,0,0.0,9534,Unassociated Background
CIAO3,704,503,41.72329330444336,0.028421815,0.024955869,0.9800901642931601,0.9999772625754448,9535,0,0,0.0,9535,Unassociated Background
MAP3K1,666,1573,42.41443634033203,0.028421668,0.024929691,0.9801110445117049,0.9999772625754448,9536,0,0,0.0,9536,Unassociated Background
SLC1A6,681,564,41.895591735839844,0.028421637,0.024924058,0.9801155373113295,0.9999772625754448,9537,0,0,0.0,9537,Unassociated Background
UEVLD,680,480,41.87721633911133,0.028421322,0.024868058,0.9801602053418816,0.9999772625754448,9538,0,0,0.0,9538,Unassociated Background
SLC4A5,662,1184,41.982444763183594,0.02842113,0.024833927,0.980187429619593,0.9999772625754448,9539,0,0,0.0,9539,Unassociated Background
PMCH,704,176,41.323036193847656,0.028420873,0.024788199,0.9802239040073064,0.9999772625754448,9540,0,0,0.0,9540,Unassociated Background
MTF2,707,491,41.87609100341797,0.028420432,0.024709666,0.980286544964624,0.9999772625754448,9541,0,0,0.0,9541,Unassociated Background
NFAM1,678,228,39.01696014404297,0.028420348,0.024694756,0.9802984381727907,0.9999772625754448,9542,0,0,0.0,9542,Unassociated Background
RIMOC1,706,302,41.93613052368164,0.028420288,0.024684152,0.980306896393331,0.9999772625754448,9543,0,0,0.0,9543,Unassociated Background
ASB7,725,318,42.01508712768555,0.02842009,0.024649028,0.9803349126860966,0.9999772625754448,9544,0,0,0.0,9544,Unassociated Background
SVOP,654,550,28.18575096130371,0.028419191,0.02448898,0.980462573805926,0.9999772625754448,9545,0,0,0.0,9545,Unassociated Background
SNX33,717,590,41.608795166015625,0.028419156,0.024482684,0.9804675955745118,0.9999772625754448,9546,0,0,0.0,9546,Unassociated Background
TRAPPC12,648,785,41.213645935058594,0.02841888,0.024433643,0.9805067133954013,0.9999772625754448,9547,0,0,0.0,9547,Unassociated Background
TMC3,640,1167,41.308197021484375,0.028418845,0.024427347,0.9805117351707837,0.9999772625754448,9548,0,0,0.0,9548,Unassociated Background
ERI1,712,359,41.646568298339844,0.02841809,0.024293145,0.9806187808850781,0.9999772625754448,9549,0,0,0.0,9549,Unassociated Background
DUSP1,707,454,37.11953353881836,0.028417857,0.024251724,0.9806518207285047,0.9999772625754448,9550,0,0,0.0,9550,Unassociated Background
TAF6L,685,650,43.142356872558594,0.028417729,0.02422886,0.9806700581776586,0.9999772625754448,9551,0,0,0.0,9551,Unassociated Background
DMRTA2,684,571,35.40663146972656,0.02841744,0.0241775,0.9807110259882474,0.9999772625754448,9552,0,0,0.0,9552,Unassociated Background
CERS1,648,405,39.30900573730469,0.028417353,0.024161926,0.9807234482752436,0.9999772625754448,9553,0,0,0.0,9553,Unassociated Background
SYN3,663,598,40.835811614990234,0.028417258,0.024145026,0.9807369284156731,0.9999772625754448,9554,0,0,0.0,9554,Unassociated Background
RXYLT1,689,473,41.94119644165039,0.028417181,0.02413144,0.9807477654244332,0.9999772625754448,9555,0,0,0.0,9555,Unassociated Background
NLRX1,706,1022,41.81289291381836,0.028417166,0.02412879,0.9807498796370036,0.9999772625754448,9556,0,0,0.0,9556,Unassociated Background
CNTNAP3C,454,541,41.14836502075195,0.0284168,0.02406351,0.980801949035743,0.9999772625754448,9557,0,0,0.0,9557,Unassociated Background
EEPD1,669,593,35.975154876708984,0.028416732,0.024051582,0.9808114637518165,0.9999772625754448,9558,0,0,0.0,9558,Unassociated Background
EBF1,697,592,41.169837951660156,0.02841642,0.023995914,0.9808558682724774,0.9999772625754448,9559,0,0,0.0,9559,Unassociated Background
CRIP3,713,204,40.62785339355469,0.028416228,0.023961782,0.9808830931298907,0.9999772625754448,9560,0,0,0.0,9560,Unassociated Background
ERMP1,670,907,42.57157516479492,0.028416013,0.023923676,0.9809134886011291,0.9999772625754448,9561,0,0,0.0,9561,Unassociated Background
USP30,690,517,41.08468246459961,0.028415324,0.023801072,0.9810112853038848,0.9999772625754448,9562,0,0,0.0,9562,Unassociated Background
SCAI,671,609,41.43463134765625,0.028415274,0.023792125,0.9810184213854956,0.9999772625754448,9563,0,0,0.0,9563,Unassociated Background
SHANK1,506,2290,40.575416564941406,0.028414924,0.02372983,0.98106811250596,0.9999772625754448,9564,0,0,0.0,9564,Unassociated Background
MORC4,664,967,44.13214874267578,0.028414391,0.02363506,0.9811437064430959,0.9999772625754448,9565,0,0,0.0,9565,Unassociated Background
MAP6D1,666,243,39.22566223144531,0.02841407,0.023578066,0.9811891677815463,0.9999772625754448,9566,0,0,0.0,9566,Unassociated Background
DIRAS1,694,203,29.655519485473633,0.028413922,0.023551557,0.9812103131637941,0.9999772625754448,9567,0,0,0.0,9567,Unassociated Background
TTI1,711,1110,42.223915100097656,0.028413752,0.023521403,0.9812343662007261,0.9999772625754448,9568,0,0,0.0,9568,Unassociated Background
GALNT13,627,556,36.30183029174805,0.028413437,0.023465402,0.9812790357471973,0.9999772625754448,9569,0,0,0.0,9569,Unassociated Background
ELMOD1,702,334,42.08061981201172,0.028413225,0.023427628,0.981309167109226,0.9999772625754448,9570,0,0,0.0,9570,Unassociated Background
FLI1,703,470,41.1263427734375,0.02841308,0.02340178,0.9813297851182272,0.9999772625754448,9571,0,0,0.0,9571,Unassociated Background
CTTNBP2NL,714,649,42.06700897216797,0.02841261,0.023318278,0.9813963922037066,0.9999772625754448,9572,0,0,0.0,9572,Unassociated Background
AGTPBP1,667,1244,41.68791198730469,0.028411886,0.023189377,0.9814992122247627,0.9999772625754448,9573,0,0,0.0,9573,Unassociated Background
NOB1,708,423,41.632205963134766,0.028411547,0.02312907,0.9815473172365701,0.9999772625754448,9574,0,0,0.0,9574,Unassociated Background
GREB1L,657,1978,41.72254943847656,0.028411517,0.023123767,0.9815515472477698,0.9999772625754448,9575,0,0,0.0,9575,Unassociated Background
NEUROD6,727,346,41.654380798339844,0.02841149,0.02311913,0.9815552468364941,0.9999772625754448,9576,0,0,0.0,9576,Unassociated Background
FAM133A,581,274,42.553855895996094,0.028411381,0.023099579,0.9815708415730822,0.9999772625754448,9577,0,0,0.0,9577,Unassociated Background
DHODH,710,403,42.019649505615234,0.028411029,0.023036951,0.981620797968439,0.9999772625754448,9578,0,0,0.0,9578,Unassociated Background
ODAD4,702,712,41.421302795410156,0.028410625,0.022965046,0.9816781551249815,0.9999772625754448,9579,0,0,0.0,9579,Unassociated Background
METTL21C,696,308,41.27942657470703,0.028410511,0.022944832,0.9816942788562446,0.9999772625754448,9580,0,0,0.0,9580,Unassociated Background
PLA2G5,707,152,36.364749908447266,0.028409744,0.022808312,0.981803178126479,0.9999772625754448,9581,0,0,0.0,9581,Unassociated Background
CTCFL,664,746,39.451866149902344,0.028409634,0.022788761,0.981818772974328,0.9999772625754448,9582,0,0,0.0,9582,Unassociated Background
ITIH3,685,910,41.53318786621094,0.028409572,0.022777826,0.9818274960482162,0.9999772625754448,9583,0,0,0.0,9583,Unassociated Background
HES7,671,244,35.76872634887695,0.028409218,0.022714868,0.9818777157970419,0.9999772625754448,9584,0,0,0.0,9584,Unassociated Background
DERPC,697,565,42.59428024291992,0.028408349,0.022560121,0.9820011541643451,0.9999772625754448,9585,0,0,0.0,9585,Unassociated Background
TMED6,719,243,41.69804000854492,0.028408222,0.02253759,0.9820191278631275,0.9999772625754448,9586,0,0,0.0,9586,Unassociated Background
POU2F2,684,517,38.75764846801758,0.028408216,0.022536594,0.9820199212794866,0.9999772625754448,9587,0,0,0.0,9587,Unassociated Background
MMS19,708,1049,42.54023361206055,0.028407505,0.022410015,0.9821208918279457,0.9999772625754448,9588,0,0,0.0,9588,Unassociated Background
MIURF,715,70,37.00056076049805,0.02840728,0.02236992,0.9821528752305467,0.9999772625754448,9589,0,0,0.0,9589,Unassociated Background
MGAT3,669,578,31.544645309448242,0.02840727,0.022368263,0.9821541961103292,0.9999772625754448,9590,0,0,0.0,9590,Unassociated Background
AHSP,713,105,33.93498229980469,0.028407214,0.022358323,0.9821621258474647,0.9999772625754448,9591,0,0,0.0,9591,Unassociated Background
PTDSS1,705,473,41.581790924072266,0.028406687,0.022264546,0.9822369302334751,0.9999772625754448,9592,0,0,0.0,9592,Unassociated Background
RPS6KA6,608,763,42.107730865478516,0.028406503,0.02223174,0.9822630982846529,0.9999772625754448,9593,0,0,0.0,9593,Unassociated Background
EDEM2,701,606,41.40251159667969,0.028405894,0.022123385,0.9823495323311605,0.9999772625754448,9594,0,0,0.0,9594,Unassociated Background
PROSER1,688,1064,42.03816604614258,0.028405573,0.022066392,0.9823949952400025,0.9999772625754448,9595,0,0,0.0,9595,Unassociated Background
ST3GAL6,708,332,41.40271759033203,0.028405536,0.022059765,0.9824002817666804,0.9999772625754448,9596,0,0,0.0,9596,Unassociated Background
MORN2,720,156,40.66646194458008,0.02840552,0.022056783,0.9824026605553561,0.9999772625754448,9597,0,0,0.0,9597,Unassociated Background
LSR,673,623,41.90035629272461,0.028404953,0.021956049,0.9824830149696635,0.9999772625754448,9598,0,0,0.0,9598,Unassociated Background
TSC22D1,691,1167,42.358577728271484,0.028404113,0.021806603,0.9826022267707912,0.9999772625754448,9599,0,0,0.0,9599,Unassociated Background
TESMIN,663,555,44.10258102416992,0.028404051,0.02179567,0.9826109485498458,0.9999772625754448,9600,0,0,0.0,9600,Unassociated Background
DOCK11,617,2101,41.998268127441406,0.02840394,0.021775788,0.9826268082263172,0.9999772625754448,9601,0,0,0.0,9601,Unassociated Background
PAPOLG,698,750,41.96549987792969,0.028403468,0.021691952,0.9826936837166318,0.9999772625754448,9602,0,0,0.0,9602,Unassociated Background
ADAMTS8,663,955,41.604820251464844,0.028403204,0.0216449,0.982731217191279,0.9999772625754448,9603,0,0,0.0,9603,Unassociated Background
FAM185A,695,440,41.853965759277344,0.028403,0.021608781,0.9827600288876531,0.9999772625754448,9604,0,0,0.0,9604,Unassociated Background
TMEM88,716,172,33.88271713256836,0.028402701,0.021555431,0.9828025860226663,0.9999772625754448,9605,0,0,0.0,9605,Unassociated Background
TMEM139,720,250,38.070404052734375,0.028402397,0.02150142,0.9828456706770853,0.9999772625754448,9606,0,0,0.0,9606,Unassociated Background
TMEM68,720,261,42.003684997558594,0.028402084,0.021445751,0.9828900777738513,0.9999772625754448,9607,0,0,0.0,9607,Unassociated Background
ATP5F1C,702,299,41.63431930541992,0.028401446,0.021332094,0.9829807419941804,0.9999772625754448,9608,0,0,0.0,9608,Unassociated Background
GPR62,643,455,42.006656646728516,0.02840119,0.021286696,0.9830169563338929,0.9999772625754448,9609,0,0,0.0,9609,Unassociated Background
SMIM10L2B,193,82,34.76224899291992,0.028401045,0.02126085,0.9830375738433914,0.9999772625754448,9610,0,0,0.0,9610,Unassociated Background
GGNBP2,716,700,40.91114807128906,0.02840097,0.021247596,0.9830481470819751,0.9999772625754448,9611,0,0,0.0,9611,Unassociated Background
SLC25A38,713,308,41.59864807128906,0.028400397,0.021145537,0.9831295593356568,0.9999772625754448,9612,0,0,0.0,9612,Unassociated Background
TMEM241,682,304,40.231971740722656,0.0284,0.021074956,0.9831858624485647,0.9999772625754448,9613,0,0,0.0,9613,Unassociated Background
ATP6V0D2,675,364,41.8935661315918,0.028399892,0.021055738,0.983201193408614,0.9999772625754448,9614,0,0,0.0,9614,Unassociated Background
RFTN1,661,641,41.00920867919922,0.028399836,0.021045797,0.9832091233716791,0.9999772625754448,9615,0,0,0.0,9615,Unassociated Background
TUBA4A,571,453,40.94105529785156,0.028399672,0.021016637,0.9832323843090685,0.9999772625754448,9616,0,0,0.0,9616,Unassociated Background
LZIC,704,199,41.39936065673828,0.028399512,0.02098814,0.9832551162986394,0.9999772625754448,9617,0,0,0.0,9617,Unassociated Background
MCPH1,625,930,41.37261962890625,0.028399037,0.020903643,0.983322520390187,0.9999772625754448,9618,0,0,0.0,9618,Unassociated Background
ANO1,566,1076,41.56538772583008,0.028399,0.020897016,0.9833278070489124,0.9999772625754448,9619,0,0,0.0,9619,Unassociated Background
NUDT8,677,244,37.19246292114258,0.02839881,0.020863216,0.9833547693169664,0.9999772625754448,9620,0,0,0.0,9620,Unassociated Background
CDH6,705,817,41.99388122558594,0.02839861,0.02082776,0.9833830525277663,0.9999772625754448,9621,0,0,0.0,9621,Unassociated Background
PRKRA,709,317,41.75048828125,0.028398389,0.020788329,0.9834145080591324,0.9999772625754448,9622,0,0,0.0,9622,Unassociated Background
KLC3,683,540,38.60364532470703,0.028398387,0.020787997,0.9834147725412723,0.9999772625754448,9623,0,0,0.0,9623,Unassociated Background
NSA2,688,261,38.521453857421875,0.028398374,0.020785678,0.9834166224304468,0.9999772625754448,9624,0,0,0.0,9624,Unassociated Background
TSC1,707,1076,41.832454681396484,0.028398128,0.020741938,0.983451514774437,0.9999772625754448,9625,0,0,0.0,9625,Unassociated Background
SPINK6,709,82,42.366920471191406,0.028397365,0.02060608,0.9835598903022332,0.9999772625754448,9626,0,0,0.0,9626,Unassociated Background
GUCY1A1,707,792,41.79767608642578,0.028397102,0.020559357,0.9835971616403623,0.9999772625754448,9627,0,0,0.0,9627,Unassociated Background
TFDP1,670,471,39.70950698852539,0.028396633,0.020475853,0.9836637743654126,0.9999772625754448,9628,0,0,0.0,9628,Unassociated Background
TXNDC17,703,125,41.68289566040039,0.028396323,0.020420847,0.9837076534485085,0.9999772625754448,9629,0,0,0.0,9629,Unassociated Background
SCN1A,681,2035,39.9616584777832,0.028396197,0.020398315,0.9837256279732003,0.9999772625754448,9630,0,0,0.0,9630,Unassociated Background
CD86,722,382,40.818878173828125,0.028395137,0.02020977,0.9838760336269743,0.9999772625754448,9631,0,0,0.0,9631,Unassociated Background
LRRC57,711,240,41.585304260253906,0.02839485,0.02015874,0.9839167420923058,0.9999772625754448,9632,0,0,0.0,9632,Unassociated Background
RAB36,705,300,41.53821563720703,0.028394716,0.020134883,0.9839357731693472,0.9999772625754448,9633,0,0,0.0,9633,Unassociated Background
ESPN,625,908,41.44374084472656,0.028394569,0.020108705,0.9839566556561882,0.9999772625754448,9634,0,0,0.0,9634,Unassociated Background
